,difference
36975451,2.553721238084279
36975452,-1.4599060830660164
36975453,0.6218410630390139
36975454,0.8066194704316985
36975455,2.392920759643701
36975456,-3.574837930505751
36991787,-0.39810730516910553
36991788,-0.3167341185079291
36991789,0.4721831485469181
36991790,-0.5854341822491147
36991791,-0.151827616736659
36991792,0.48347590049200306
36991793,-2.440729758523684
36991794,0.48305921652718453
36991795,0.47217272611519867
36991796,-0.3981114495545217
36987706,3.8191672047105385e-13
36987707,-8.073658624674351e-05
36987708,-7.140450179576874e-06
36984387,2.339349719595191
36984388,2.339419462734881
36984389,0.0
36973916,-4.317541548459758e-05
36973917,0.0
36973918,-1.2241522099769924
36973919,-1.2239781007351809
37014846,1.0804062463767536
37014847,0.1044915936109021
37014848,-0.9968871082601432
37014849,1.0804576424565155
37014850,1.79734073807089
37014851,-0.9966764818596943
37014852,-0.19305800292066877
37014853,-0.8744391126092523
36991461,-0.006136273732408881
36991462,0.04801617037318806
36991463,2.6015644847392565
36991464,2.5876951644656856
36991465,3.1870875737139244
36991466,0.047705859980609944
36991467,0.12005648122091372
36991468,0.030733319682909155
36991469,2.60130321755436
36991470,2.601700526986292
36969580,0.0
36969581,-2.700899448981886e-05
37015999,-0.001487189088948071
37016000,9.677592061052565e-12
36972482,-1.9505178390598283
36972483,-2.4641044222090223
36972484,-2.4640442444492234
36972485,0.008474944165343334
36972486,-2.4641055287946436
36972487,0.008436857554239285
36972488,0.008392594760559868
36972489,-1.7830523776938207
36973802,2.5863556262732885
36973803,0.0
37016100,-0.0006150514811622543
37016101,0.0
37016102,2.5258085190475867
36968620,0.3389372435483935
36968621,0.0
37013461,-7.411451866801144e-05
37013462,-0.22616435277620894
37013463,-5.168479401618242e-05
37013464,3.069544618483633e-12
37013465,-2.6507371709399763
37013466,-2.650748594624588
37013467,-2.650738523181019
37013468,-2.6507396962215353
37014214,-0.28935143077972825
37014215,-0.2893331455416046
37014216,0.6748481898753091
37014217,0.030838097430365252
37008313,-1.4183025236429163
37008314,-2.2685442929316215
37008315,-1.4183022842938429
37008316,-1.6855774219504127e-05
37008317,0.0
37008318,-1.4186077139021105
37008319,-1.4186045143418808
37010696,-6.4902997110039e-05
37010697,4.929390229335695e-14
37010698,1.1319082389261066
37010699,1.131783050136013
36982533,1.3251622021925868e-12
36982534,-0.8651572895382671
36982535,-1.0019460135038933
36982536,-1.002328955186524
36982537,-0.4198325122031257
36982538,-8.082250133156776e-06
36982539,-0.00026058521863348005
36982540,-0.4198512650786199
36982541,-5.762789538010793e-06
36982542,-0.8651593542769866
36984973,3.375077994860476e-13
36984974,-0.0002716241870075464
36984975,0.26807634862898055
37008083,-0.07393414375826524
37008084,0.6311867529946937
37008085,-0.33294291212781957
37008086,-0.47984208295108033
37008087,0.0
37008088,-0.07565051130093536
37008089,0.3608636950248183
37008090,0.3608630855905517
37008091,0.3608684143882215
36996696,0.5597843399832527
36996697,0.5597770087274512
36996698,0.8401773323193424
36996699,2.1522244843294516
36996700,-0.2642610518821016
36996701,-0.903593299795034
36996702,-2.1446762476833214
36996703,0.0
36974979,4.973799150320701e-14
36974980,-1.545855775475502e-05
36991779,-0.15172717411680026
36991780,1.094883027589404
36991781,-1.1406063608034032
36991782,1.0324601314248554
36991783,0.0
36991784,-0.2378526716771603
36991785,1.2986806602640542
36991786,2.8777439910721654
36981550,-3.9138044892555115
36981551,2.293165711094076
36981552,-0.2170713722721871
36981553,-1.6037394555675064
36981554,3.727831896318037
36981555,0.0
36981556,1.2624630150497467
36981557,-4.355597452715045
36981558,0.4444229505757278
37016149,-0.322166758705265
37016150,-0.3197062793050094
37016151,0.0
37013076,-0.7842317481904217
37013077,-1.8668442789916355
37013078,1.0891602591233607
37013079,-2.1240051719267115
37013080,-0.7840022342195994
37013081,-1.8036806993359562
37013082,1.239297025924401
37013083,-2.1235008098883554
37013084,-0.5644654645374487
37008698,1.0857320259108576
37008699,-0.9239090316927161
37008700,-2.7576741447461472
37008701,-2.0481556755247823
37008702,-1.4898714519735279
37008703,-2.0481353738578036
37008704,-2.1458502642904875
37008705,1.0862295551276873
36974389,0.4606688744779994
36974390,0.0
37014267,0.17360603114098616
37014268,0.0
37014269,-0.15186864829883362
37014270,3.223165939865238
37014271,-2.420239382772138e-05
37014272,2.475368172964304
37014273,0.49921845660560216
37009599,0.9582812414247002
37009600,0.9580032064760822
37009601,0.9583287067469328
37009602,0.9583504552834299
37009603,6.775024985472555e-12
37009604,0.9582135230387188
37009605,0.9583056980685924
37009606,-0.00017141236194362364
37009607,-0.0003084187628701329
37009608,-0.0002946400776728808
36999326,1.5443469835951547
36999327,-0.894852863624692
36996073,-0.07241737598776155
36996074,0.0
36996075,0.5393517249636588
36996076,-0.07162854111079042
36996077,-0.00010620942303418701
36996078,0.5390724432128238
36996079,-0.07273566385941876
36989744,1.0833752380963269
36989745,-0.7500734745990485
36989746,1.7389082876505242
36989747,0.5497628096899163
