,rmsd
36975451,0.3429970327796401
36975452,0.31259436831577264
36975453,0.3287389541434488
36975454,0.31409482185127824
36975455,0.1752417079494204
36975456,0.18829221924200587
36991787,0.12037865628856138
36991788,0.16493821526468827
36991789,0.07467622205506343
36991790,0.05767368056492673
36991791,0.3366840759613053
36991792,0.09595347800895682
36991793,0.9369428129284575
36991794,0.09650631740648152
36991795,0.07466337070539336
36991796,0.12076674762420933
36987706,0.10366079398189101
36987707,0.1031549308115089
36987708,0.1037181132352746
36984387,0.2210593727819808
36984388,0.2222867381499567
36984389,0.2040203212177221
36973916,0.18400245363534765
36973917,0.18383733709723638
36973918,0.1427214560613907
36973919,0.14203533742699434
37014846,0.4247621648919281
37014847,0.4438051334007979
37014848,0.5158433373555704
37014849,0.42512991912967135
37014850,0.467991002132421
37014851,0.5170403710783289
37014852,0.47956823771916895
37014853,0.6347076472658736
36991461,0.43390151777938424
36991462,0.31997149702891164
36991463,0.23509908961271742
36991464,0.24898265415210233
36991465,0.271946263939829
36991466,0.3197271139556668
36991467,0.41465511201932653
36991468,0.3383130605418077
36991469,0.2361691544460377
36991470,0.23611799062693534
36969580,0.04487031932281826
36969581,0.04486103471032682
37016997,0.0751912806166428
37015999,0.23111420172186314
37016000,0.232188718484385
36972482,0.35441784358718903
36972483,0.2272074655721292
36972484,0.22740584628465407
36972485,0.36530189932632395
36972486,0.22742534724805716
36972487,0.36532592400508845
36972488,0.3649499422525776
36972489,0.39223401419637116
36973802,0.112683271303877
36973803,0.13941966942506348
37016100,0.18830681549142195
37016101,0.1973966291921139
37016102,0.20055324237481462
36974444,0.05877693541046333
36968620,0.2228969093206901
36968621,0.14538732380657973
37014214,0.29008446979844194
37014215,0.28993946690236966
37014216,0.06625616955277801
37014217,0.23402794669122967
37008313,1.0696601381993123
37008314,0.753206689886746
37008315,1.0696652650380554
37008316,0.18566429556380273
37008317,0.18563071333609132
37008318,1.0697285934719258
37008319,1.069727574324932
37010696,0.0644836413211449
37010697,0.06462060360091973
37010698,0.056118400030589176
37010699,0.05641172067865836
36982533,0.16265032312566347
36982534,0.475075783286522
36982535,0.30934786610075515
36982536,0.3080749143075821
36982537,0.24134153107603878
36982538,0.16266608974031777
36982539,0.16217641411195755
36982540,0.24276732814275603
36982541,0.16262484888212084
36982542,0.4750851220872992
36984973,0.3706018725689272
36984974,0.37099101937744433
36984975,0.18010993370512285
37008083,0.6007609771818497
37008084,0.7737294385012081
37008085,0.4494699372774928
37008086,0.5382733113213182
37008087,0.5655001126760035
37008088,0.6071643889877618
37008089,0.7501355440428442
37008090,0.7501222125195506
37008091,0.7500403283011652
36996696,0.19075392863686283
36996697,0.19063539003902297
36996698,0.34416260626877254
36996699,0.28273025561047843
36996700,0.24183169499944676
36996701,0.19355522924179172
36996702,0.34365282906640193
36996703,0.14440058049287524
36974979,0.07887321032159393
36974980,0.07889722463662095
36991779,0.14905095512491148
36991780,0.13327219595443918
36991781,0.18482719817908508
36991782,0.1640230738548413
36991783,0.14474332373925097
36991784,0.06670573729214202
36991785,0.2101204666371475
36991786,0.21847751687442044
36981550,0.1899897389438845
36981551,0.33612328380576173
36981552,0.11872863343532997
36981553,0.09957709108437118
36981554,0.21280943369462457
36981555,0.12668295493505644
36981556,0.11762084855533742
36981557,0.15139632545252454
36981558,0.2544098756136795
37016149,0.41522203391774004
37016150,0.41547410902352744
37016151,0.4765567259728441
36974389,0.17179782675906077
36974390,0.11496116909741318
37014267,0.423518616429346
37014268,0.24198869529436365
37014269,0.07342079202674738
37014270,0.17797264653212322
37014271,0.24213126360429132
37014272,0.17655940630220784
37014273,0.30753073557809335
37009599,0.2462878360767913
37009600,0.24616128645037974
37009601,0.24645129041996663
37009602,0.24666673089202196
37009603,0.34694076946302294
37009604,0.2464237364999351
37009605,0.2464012733044845
37009606,0.3483285083447073
37009607,0.34863515257883304
37009608,0.3483640987282886
36999326,0.059558091099764246
36999327,0.12155365826595216
36996073,0.09263321375187326
36996074,0.07782437062621324
36996075,0.23887489150298172
36996076,0.09261926241048943
36996077,0.0775182687077237
36996078,0.2386959822234965
36996079,0.09274194313558226
36989744,0.3843461394743349
36989745,0.38122797520478574
36989746,0.39097748128082715
36989747,0.3975857291722735
36989748,0.37647519817896913
36989749,0.3922361832281532
36989750,0.38025079851170657
36989751,0.37999081431025594
36989752,0.4850068339561385
36989753,0.3790958440116844
36983669,0.19140882000389584
36983670,0.10097451703497959
36983671,0.13111347869933118
36983672,0.08815942707266862
36983673,0.11944359684318907
36983674,0.25801085454242645
36983675,0.09914301581488727
36983676,0.14207257607555537
37011180,0.10450787800955601
37011181,0.1112435030551777
37011182,0.10668929164580056
37011183,0.12054546372412173
37011184,0.11106552771661275
37011185,0.10875214061749008
37011186,0.10506259888656795
37011187,0.10781368649405691
37011188,0.09430428607848898
37011189,0.11027994778294567
36978937,0.13414173733789966
36978938,0.05876549390897429
36978939,0.11965444506051781
36978940,0.43279664872785806
36978941,0.4466169989610619
36978942,0.10636430847787948
36978943,0.4216203718014655
36978944,0.36336076977332
36978945,0.13493361855864008
36978946,0.10743976453581608
36981719,0.37153803341207753
36981720,0.4055667258485074
36981721,0.2108212074085955
36981722,0.25000207166395183
36981723,0.14899843457718284
36981724,0.32213669545398455
36981725,0.18431458298367476
36981726,0.08937490799816751
36981727,0.2680090804517312
36981728,0.08816413852035622
36975564,1.0962481894203528
36975565,0.8090124096642484
36975566,0.06664400904515974
36975567,0.09323145115764833
36975568,0.14400896585184675
36975569,0.4096662948913122
36975570,0.2465433279251241
36975571,0.31967199416890063
37016184,0.14091085324968816
37016185,0.19569130789102995
37016186,0.1409118552703136
37016187,0.32722433192912903
37018483,0.44960185493677207
37018484,0.44957005523994725
37018485,0.34952323323757173
37018486,0.3062461760369968
37018487,0.3062275157844673
37018488,0.30658148939876495
37006531,0.32630806529597983
37006532,0.326310786651954
37006533,0.04224694017771345
37011426,0.04474934286569034
37011427,0.04024947888087357
37011428,0.08227427040044324
37011429,0.04470191794595528
37011430,0.041210083400266904
37011431,0.04437991638774718
37011432,0.040736014298991645
36988935,0.06105321774237449
36988936,0.4363078824867983
36988937,0.2232271428999653
36988938,0.3279714882634818
36988939,0.10309611005639312
36988940,0.08220818655031968
36988941,0.131144258340518
36988942,0.11390251763629891
36988943,0.21507093403351918
36974877,0.06294514223990486
36974878,0.08227780179152976
37009403,0.9564447922775925
37009404,0.12816875241447936
37009405,0.4034334234239469
37009406,0.7496872848594687
