,difference
104321262,0.2994233990015971
104321263,-3.00805703381576
104321264,-3.0080493355635554
104321265,5.116074397471664
104321267,2.3691111513146694
104321272,0.532668938862642
104321268,2.3691599478620873
104321277,-4.052786771797614
104321278,-0.4242393963771036
104321270,0.5326623415639204
104321273,0.9638460817729708
104321266,5.116382088451971
104321274,0.9638542995638346
104321276,1.2780201773426967
104321275,4.360063988717499
104321149,0.7011703308137323
104321162,0.7750832503343437
104321167,-0.034666241294952105
104321150,0.7021941871922341
104321155,0.9968001281090233
104321164,-1.1627570932044846
104321160,0.9946862150001028
104321161,0.9945299433286268
104321156,1.0832299456127936
104321165,-1.206854770235394
104321159,0.5164506360805894
104321157,0.5165074942965948
104321169,-1.0561552014736713
104321178,0.3877608929711218
104321179,0.012485648500164537
104321177,-1.3659613297786564
104321184,-1.0941265009570649
104321176,2.0220577288316433
104321172,-1.8827650181990263
104321185,0.11535536951336844
104321174,-1.3660395108418384
104321171,0.23323036854939772
104321183,1.5077502240993401
104321180,0.5428940680720333
104321086,-1.916041097487323
104321087,0.9762271759747279
104321088,-0.07009886630112305
104321092,0.012012180932718053
104321091,2.4623132542715886
104321090,2.1959422873162673
104321089,0.37254564631832565
104321189,0.11898551174841288
104321193,4.736305321718415
104321199,-2.1598557217363314
104321198,2.4278835672494132
104321197,4.285820508182823
104321196,1.0133468311493203
104321195,-0.30008492711931467
104321191,-0.10723311297765292
104321192,4.5513343713278545
104321139,-1.5263351759919033
104321147,0.5249800251912085
104321143,-2.0603755824178265
104321141,0.0
104321146,1.0024852382283989
104321145,-1.711522840793446
104321142,0.10450156455201665
104321279,-0.802267664228566
104321285,5.5055509645078935
104321286,-1.6629876931739744
104321281,3.282131734022496
104321283,-2.2166700799119106
104321282,-0.09330459059486174
104321284,-1.2602624636230892
104321280,1.7377065192159087
104321094,-5.343392302445022
104321097,-2.909413219510787
104321095,-3.5082091219570035
104321098,-4.306689772522077
104321099,0.6869204083714706
104321075,1.6284116303877312
104321082,1.0960419734051356
104321076,-1.6954203073525633
104321081,4.251236029656184
104321079,4.251341321876197
104321077,-2.309041626867838
104321078,-3.3295839512194902
104321080,-7.6279326063236965
104321337,-0.7459937953390181
104321339,-0.39298619007308133
104321338,0.4756187182470235
104321073,-1.205833202307872
104321074,0.0
104321131,-2.366159685006835
104321136,2.162622498347382
104321134,-1.6781051111434167
104321135,0.9678115996764305
104321133,1.3086606885143581
104321132,-1.2564965838100761
104321126,5.170715265904658
104321129,0.0
104321128,4.879820507349641
104321374,0.0
104321375,-0.010486149036275094
104321104,-0.5088227621163242
104321105,2.0361670378149057
104321108,1.04041275717222
104321107,-0.5079699143447698
104321106,-3.0377157223374525
104321341,1.0666849807850287
104321342,-0.047341172001324594
104321303,-0.8351289267099844
104321306,0.658167432032922
104321308,-1.529310160350736
104321305,-0.8350591313935372
104321304,0.6581670296074087
104321307,-0.14420161535963416
104321100,-0.432988807791844
104321103,0.6026620267767981
104321102,0.3670930593041746
104321101,1.532800257156353
104321083,-0.2265410665422678
104321085,1.0835313371447093
104321084,-0.18115709845790207
104321287,-1.9081799877029653
104321292,0.4769620700684172
104321296,-2.7358519994973705
104321295,-2.2842248715691653
104321293,0.9258316800098001
104321290,2.474122702367417
104321291,-2.003773382049559
104321289,-1.0077877234310435
104321288,-1.401308585656949
104321294,-1.4012433546042757
104321297,-3.77641200972721
104321300,0.9256041012160239
104321301,-1.5575645693044038
104321302,0.7586477814048678
104321298,0.582182048601787
104321299,-1.7207222957916457
