,rmsd
36975451,0.27596683790655047
36975452,0.2598856641451842
36975453,0.23075741108730025
36975454,0.20357610148171804
36975455,0.22798563603930178
36975456,0.14860369904495588
36991787,0.09283020376913295
36991788,0.5773389589772094
36991789,0.06082043709404826
36991790,0.06616803440034147
36991791,0.3021525724488456
36991792,0.2187250534360076
36991793,0.9202108924263867
36991794,0.22151058855958822
36991795,0.060812388174135014
36991796,0.09309186937495781
36987706,0.09772167545061698
36987707,0.09724136015272823
36987708,0.09777880256587163
36984387,0.19813266806231888
36984388,0.19941587411882028
36984389,0.3066558786823249
36973916,0.1512838875941712
36973917,0.15110888550623275
36973918,0.12117927475623991
36973919,0.12039544739878272
37014846,0.36695988675517316
37014847,0.396885548653353
37014848,0.8985182662558145
37014849,0.3673534122398902
37014850,0.4026321633824893
37014851,0.8989056511282463
37014852,0.4461171334419213
37014853,0.6170773001710926
36991461,0.3681545907559449
36991462,0.32129900438488895
36991463,0.34636158126356503
36991464,0.36375369384111417
36991465,0.408175289125379
36991466,0.3213001636207712
36991467,0.3296708717805071
36991468,0.32805883644227496
36991469,0.3471162073801846
36991470,0.3475822746983967
36969580,0.10944044344696478
36969581,0.10942744046433886
37016997,0.07543147135041603
37015999,0.16312485713248392
37016000,0.1642432229305344
36972482,0.378796750499122
36972483,0.24114023445696603
36972484,0.24134592337913538
36972485,0.3429093093427567
36972486,0.24126410718528143
36972487,0.3429238987223636
36972488,0.34256293614024497
36972489,0.32287506007152406
36973802,0.10818717367663581
36973803,0.16772748780577712
37016100,0.18265685094984932
37016101,0.13074810043352994
37016102,0.08275194178915606
36974444,0.13770510868184727
36968620,0.5870284538594055
36968621,0.163241240400949
37014214,0.27728207363608587
37014215,0.2771282183190647
37014216,0.07019446002806595
37014217,0.22570591997761194
37008313,0.2752231588230591
37008314,0.4189648258388625
37008315,0.2752382259154567
37008316,0.2194148272836842
37008317,0.21946033606559726
37008318,0.27527590951228204
37008319,0.27524408229767566
37010696,0.06151220733553496
37010697,0.06161171809988879
37010698,0.053403882393238455
37010699,0.053682449708652345
36982533,0.13950140796733054
36982534,0.47137054642851267
36982535,0.31719688456949563
36982536,0.31590584522579673
36982537,0.24911202770484087
36982538,0.1395166553917721
36982539,0.13897203254412033
36982540,0.25033428596693263
36982541,0.13947149364883046
36982542,0.4713786719933353
36984973,0.2818570813347531
36984974,0.28213406463800755
36984975,0.29781064571696897
37008083,0.2390285748890777
37008084,0.3936936759865236
37008085,0.1940581303652976
37008086,0.2958792817098177
37008087,0.18296134992398277
37008088,0.2473160045868365
37008089,0.0698571167025809
37008090,0.06981459618017116
37008091,0.06973512741997955
36996696,0.27548394506490564
36996697,0.275345127714886
36996698,0.2595285771288878
36996699,0.3164469431343167
36996700,0.22274980965639213
36996701,0.282596590823151
36996702,0.1857438872757958
36996703,0.12884983534615482
36974979,0.09609495706248566
36974980,0.09606429323782402
36991779,0.13962468388537938
36991780,0.16945187596240055
36991781,0.11781418479702838
36991782,0.10790458388149059
36991783,0.13915058654709953
36991784,0.08284043170089778
36991785,0.16200789367281462
36991786,0.12841329456725428
36981550,0.21090524344383751
36981551,0.34090243266277986
36981552,0.11307866643668942
36981553,0.1046131223647852
36981554,0.24629020928979511
36981555,0.12148597827770789
36981556,0.10990853994637713
36981557,0.15545747406970056
36981558,0.24611947394515163
37016149,0.26593305061551664
37016150,0.2668693512778337
37016151,0.3405769841407206
36974389,0.09386429611649699
36974390,0.10323380766241026
37014267,0.24619973534174253
37014268,0.2472829408013274
37014269,0.08675536067354166
37014270,0.10490664061363061
37014271,0.24742757504582524
37014272,0.19415672290742447
37014273,0.26616072857602296
37009599,0.2011346238118465
37009600,0.2012596505373441
37009601,0.2014213428641478
37009602,0.20188770754401775
37009603,0.30823684531804857
37009604,0.20145137637816277
37009605,0.20142726203482395
37009606,0.3091647345742053
37009607,0.31008090991696746
37009608,0.30984304580489713
36999326,0.038245227174718684
36999327,0.04644681484315731
36996073,0.06658968408350369
36996074,0.08443059807172644
36996075,0.235042700523355
36996076,0.06641933431858982
36996077,0.08492798689002137
36996078,0.2346436441322406
36996079,0.06667907739038773
36989744,0.34573025028925963
36989745,0.34312106845525575
36989746,0.3684600642188028
36989747,0.3588894318918947
36989748,0.3393952839054969
36989749,0.354410085510844
36989750,0.7606127265144375
36989751,0.5239033327749927
36989752,0.4424210288624203
36989753,0.34153589907015447
36983669,0.23413784233116008
