,difference
36975451,2.4441016263928788
36975452,-1.4599060830660164
36975453,0.5595665590992098
36975454,0.7400926285185392
36975455,2.318545294140094
36975456,-3.566655277332842
36991787,-0.1769379561041564
36991788,-0.24986703491044437
36991789,0.4013115136114145
36991790,-0.6403299560770392
36991791,-0.08496053314038043
36991792,0.686666769553625
36991793,-2.467340854114397
36991794,0.6862500855909079
36991795,0.4013010911801249
36991796,-0.176942100489617
36987706,8.526512829121202e-14
36987707,-8.073658682405949e-05
36987708,-7.140449689302386e-06
36984387,2.3817374577513846
36984388,2.3818072008890567
36984389,0.0
36973916,-4.31754106600124e-05
36973917,0.0
36973918,-1.5167598881884814
36973919,-1.5165857789474657
37014846,0.8343608811956571
37014847,0.22337806698475404
37014848,-0.9498805047934198
37014849,0.8344122772856686
37014850,1.452583180593244
37014851,-0.9496698783936495
37014852,-0.14605139945503254
37014853,-0.8744391126092523
36991461,-0.006136273732408881
36991462,0.08035664622374838
36991463,2.584317771109923
36991464,2.570448450837759
36991465,3.188908714945967
36991466,0.08004633582771703
36991467,0.11926637023086073
36991468,0.06307379553037151
36991469,2.584056503929574
36991470,2.5844538133573565
36969580,1.1901590823981678e-13
36969581,-2.7008994948118925e-05
37015999,-0.001487189088948071
37016000,4.671818487622659e-13
36972482,-1.9897059584886256
36972483,-2.4416953630279683
36972484,-2.441635185270617
36972485,0.0
36972486,-2.441696469613602
36972487,-3.808661119167854e-05
36972488,-8.234940439259125e-05
36972489,-1.7446973125924607
36973802,2.933349192720371
36973803,0.0
37016100,-0.000615051481872797
37016101,1.2789769243681803e-12
37016102,2.872172814106534
36968620,1.0459953765676566
36968621,0.0
37013461,-7.411453395889112e-05
37013462,-0.2261643547553831
37013463,-5.168468675265103e-05
37013464,1.2164491636212915e-11
37013465,-2.6507371709174663
37013466,-2.6507485947267924
37013467,-2.6507385232253
37013468,-2.6507396962115877
37014214,-0.28935143077978864
37014215,-0.2893331455410859
37014216,0.7857953416717436
37014217,0.031025111387624094
37008313,-1.4520269157180765
37008314,-2.296536941974872
37008315,-1.4520266763690923
37008316,-1.6855774447321892e-05
37008317,4.600764214046649e-13
37008318,-1.4523424846469988
37008319,-1.4523392850881383
37010696,-6.4902997110039e-05
37010697,1.2492229473082261e-12
37010698,1.0662718945020568
37010699,1.0661467057153509
36982533,0.0
36982534,-1.000756589482485
36982535,-1.0691476490483964
36982536,-1.0695305907287427
36982537,-0.4640913230762429
36982538,-8.082248935892267e-06
36982539,-0.00026058521983074456
36982540,-0.4641100759558441
36982541,-5.7627905611923325e-06
36982542,-1.000758654222512
36984973,0.0
36984974,-0.00027162418659543164
36984975,0.23446815590182268
37008083,-0.07393414374909923
37008084,0.6137393508526117
37008085,-0.3225059675423978
37008086,-0.46940513836160846
37008087,2.9132252166164108e-12
37008088,-0.07565051130950451
37008089,0.3599221504521637
37008090,0.35992154101892027
37008091,0.359926869800816
36996696,1.0362124930836671
36996697,1.0362051618272403
36996698,1.349421045394422
36996699,2.5554275742955497
36996700,-0.2665568303790451
36996701,-0.40509700204614774
36996702,-1.7322910011834551
36996703,0.0
36974979,0.0
36974980,-1.545855772633331e-05
36991779,0.24186163523721405
36991780,0.8964606877876093
36991781,-1.1232287942242323
36991782,0.9576238145736369
36991783,0.0
36991784,0.30877782775360174
36991785,1.3517011342629672
36991786,2.3427374557382166
36981550,-3.6503004417138243
36981551,1.9080530615952398
36981552,-0.1413839764986733
36981553,-1.3714449386003764
36981554,3.622339328346982
36981555,0.0
36981556,1.042679951334776
36981557,-4.289480492191018
36981558,0.6941173602277075
37016149,-0.32216675868910727
37016150,-0.3197062793135501
37016151,0.0
37013076,-0.9054995662236252
37013077,-2.0740785842973253
37013078,1.4275167744011696
37013079,-2.1240051719360054
37013080,-0.905270052258146
37013081,-2.01091500473467
37013082,1.5776535417987532
37013083,-2.1235008098878723
37013084,-0.6857332825644846
37008698,1.5008198181004104
37008699,-0.9797455574883713
37008700,-2.749842801876497
37008701,-2.048155675525777
37008702,-1.6907027924319493
37008703,-2.048135373853256
37008704,-2.3466816046845906
37008705,1.5013173243995652
36974389,0.6316542787553923
36974390,0.0
37014267,0.20654375959055749
37014268,0.0
37014269,-0.15186864830295832
37014270,3.4962900043871663
37014271,-2.420239308520422e-05
37014272,2.7735864152348633
37014273,0.5136444996721039
37009599,0.9100436521501365
37009600,0.9097656172038455
37009601,0.9100911174724438
37009602,0.9101128660075588
37009603,2.007283228522283e-12
37009604,0.9099759337644251
37009605,0.9100681087975246
37009606,-0.00017141236444473407
37009607,-0.0003084187628701329
37009608,-0.00029464007736734743
36999326,1.4767366507974984
36999327,-0.894852863624692
36996073,-0.32230244316277634
36996074,7.602807272633072e-13
36996075,0.3215719732824809
36996076,-0.32151360828718367
36996077,-0.00010620942339301109
36996078,0.3212926915283134
36996079,-0.3226207310359115
36989744,1.0350219853715856
36989745,-0.7500734745990485
36989746,1.5597530125800603
36989747,0.41896112348396386
36989748,0.08893584461268134
36989749,0.4263445006222639
36989750,2.396986039376067
36989751,2.3968421652886214
36989752,4.710648060123617
36989753,-0.16140093111988207
36983669,4.4508507970453906
36983670,0.19354859858952977
36983671,0.150632362452356
36983672,-0.36631051742006093
36983673,2.9331457289694356
36983674,-0.9622300632813108
36983675,0.952702070155425
36983676,1.4721133994285935
37011180,0.3693042152924022
37011181,-1.2358473470330864
37011182,0.5137235332859973
37011183,-0.06029855619334512
37011184,0.3587306119194409
37011185,-0.310533941606991
37011186,3.5747883467016663
37011187,-0.6735189425965586
37011188,2.6434437446745847
37011189,2.9973982710121163
36978937,0.06496202049548572
36978938,2.355937260479365
36978939,1.3317707973552615
36978940,2.1526042489118993
36978941,-0.3508860811125487
36978942,4.0704175999201055
36978943,-0.4319132362786462
36978944,3.2462286396694964
36978945,0.06489798345566555
36978946,-0.4158208520513398
36981719,1.8772966687553208
36981720,-0.2655299495764325
36981721,6.235129292960437
36981722,1.116357150186559
36981723,3.3296814181416607
36981724,-0.16266645209671537
36981725,5.017592694396313
36981726,1.5938750092963687
36981727,2.689962616777649
36981728,0.0
36975564,-1.6139475536241434
36975565,-5.183754632831551
36975566,3.38909942125656
36975567,2.8123174796379544
36975568,1.2152262768486253
36975569,-0.45276806458286956
36975570,-0.8816390026509566
36975571,-1.5633203162104223
37016184,-0.965786102356752
37016185,0.0
37016186,-0.9657771194113849
37016187,-1.407830985868145
37018483,-1.47684493325435
37018484,-1.4768069061902018
37018485,0.8964488678114115
37018486,9.50350909079134e-13
37018487,-6.837071850895882e-07
37018488,-1.959700565734579e-05
37006531,0.8947243876354918
37006532,0.8947057802761975
37006533,-0.0023237979039549828
37011426,-1.9212749576488335
37011427,1.6697754290362354e-13
37011428,-0.1086169004397135
37011429,-1.92122922616106
37011430,-0.0016017502057366073
37011431,-1.9219342424140464
37011432,-0.0007327951607223326
36988935,3.875395268298888
36988936,0.884135573898277
36988937,2.2991575739646066
36988938,-0.17856367378882965
36988939,1.6058287122116042
36988940,-0.0700350636138296
36988941,3.0877210190251105
36988942,3.575778843180501
36988943,-1.632167044444941
37016398,0.0
37016399,-0.1764560267901869
37016400,-7.651181478895319
37016401,-0.5158856147306503
37016402,-0.1844899165826237
37016403,0.7605682560852163
37016404,-6.296616631567746
36974877,6.164027695376717e-06
36974878,-0.10132572817383334
37012819,1.3792695371787431
37012820,1.3403710218780134
37012821,1.8136272606013222
37012822,2.149464399906691
37012823,-2.8795402608260474
37012824,1.8136342678974984
37012825,-0.18986477551516145
37012826,1.813558245760163
37012827,4.127497647955892
37009403,1.0300129900367718
37009404,-0.1190825986777071
37009405,1.7745100323047556
37009406,-2.4076851277848057
37009407,0.0
37009408,2.6577358022854742
37009409,0.06937577463820865
37009410,1.4957937837984403
36974459,5.2621594826705405
36974460,3.8034982627923455
36974461,5.079629985035297
36974462,0.0
36974463,5.394477507753663
36974464,3.5938215485047635
36974465,3.649480408615034
36974466,3.9999995005231312
36974467,3.6296141689830392
37016176,-0.17331570012880304
37016177,0.0
37011942,0.7047143204835074
37011943,-1.049471695893951
37011944,-0.37242577038943203
37011945,0.0
37014802,-0.42081951606087387
37014803,0.10511660857562788
36970327,1.847206152798604
36970328,1.6979644704493495
36970329,1.8472121884674007
36970330,1.6981639400130106
36970331,-0.9967180734383874
36970332,-0.9968000992665651
37014770,0.6314833248290874
37014771,1.2287920372469756
37014772,0.631744718204116
37014773,-0.05206194758648053
37014774,-0.05204583879073077
37014775,0.2633773081111528
37014776,1.330746557584094
36961641,1.7413032108713935
36961642,0.5158062367508478
36961643,0.5145737582156045
36961644,-0.6899262461811304
36961645,1.7413598210804224
36961646,-4.696250956062812
36961647,-4.695782899414141
36961648,-5.4750561448970245
37012653,-5.623135967664609
37012654,0.7895010171841648
37012655,-0.8127431294455221
37012656,0.37012894986213496
37012657,-0.812739018427834
37012658,-0.47384043084457517
37012659,0.4201761784265443
37012660,-5.850493748939925
37012661,0.9928598660136743
37012662,0.19295481066623665
37007501,-0.012169371938853146
37007502,1.807620719773695e-11
37007503,-0.12670581597501496
37007504,-0.23897482603649678
37007505,-0.10402132585545587
37007506,-0.03956980424169387
37007507,-0.1925692680893576
37007508,0.1009187488324983
37007509,1.1889058591834214
37007510,-0.0005544523010030389
36996187,1.5974758118175316
36996188,-0.8069772627720226
36996189,2.47094579115776
36996190,2.4305157878783064
36996191,2.9984031797477257
36996192,0.6210357891406204
36996193,-0.23729646764695644
36996194,-1.0750713648911017
36996195,-15.00715582429521
36994603,1.0331818189930857
36994604,-2.1757506339345127
36994605,0.09379921767467181
36994606,1.3872786035908007
36994607,2.340268015656534
36994608,1.0444499393695708
36994609,-2.845335593235177
36994610,1.033219136505977
36994611,-3.3578406305362307
36994612,-2.1405253448749306
36959575,4.137909515187985
36959576,-0.06344342897411082
36959577,0.0
36959578,-1.5411314486487697
36959579,-1.5410730088592999
36959580,3.7198666073378917
36959581,-0.4021135379651355
36959582,5.115873124852243
36959583,0.4069540721338427
36959584,0.46914322026670163
37012875,0.059565702202888815
37012876,-0.2357797588933579
37012877,-0.6020102474267333
37012878,0.6179042800970365
37012879,0.5804634419847616
37012880,0.0
37012881,-1.0728558377498985
37012882,-1.0728991370880294
37012883,-0.4670294876860055
36970028,0.0
36970029,-2.1954899610764755
36970030,-5.05216097353599
36970031,-0.007622846770942715
36970032,-1.7013286108128796
36970033,-2.978314482599359
36970034,-3.284782234717369
36970035,-0.7882156910170011
36970036,-0.6867730017724512
36970037,0.08263239382617371
36995632,1.4589379467315453
36995633,1.2734658728416903
36995634,-0.12212871123855251
36995635,-3.051557514473174
36995636,-2.340714481015439
36995637,-8.560207311204984
36995638,-0.8077596636456406
36995639,0.0
36995640,-3.269983895018356
36970802,-1.1795428386129743
36970803,-3.0924006444761574
36970804,0.0
36970805,-0.22457869867710656
36970806,-0.8376960615777591
36970807,-0.8773375804078114
36970808,-0.7411875601817997
36970809,-0.0225505238637993
36973609,1.5172043865579354
36973610,-4.072595673846081
36973611,1.9233708288898725
36973612,0.6577899697321072
36973613,-0.23812674052747695
36973614,-0.18154836794917628
36973615,0.3312587354774479
36973616,1.2054023622991252
36973617,-2.198905768111544
36973618,-2.832371770537563
37016967,0.0
37016968,0.474737850649694
37016969,-1.0562429372668047
37017054,0.0
37017055,-0.003724060893397052
37016490,0.20565789014601954
37016491,0.0
37016492,0.20583760548369057
37012780,-1.691221761720886
37012781,-0.5414095901651308
37012782,-0.05009956103276991
37012783,-1.667361930911948
37012784,1.0153094970661023
37012785,0.23640370526232957
37007170,1.1201044735995822
37007171,-0.7200759164877013
37007172,-6.120306678424853
37007173,1.1596152137914686
37007174,-1.850940662319772
37007175,-1.268835191986284
37007176,-0.8276210853414909
37007177,-1.5364860331378196
37016854,0.60217739836121
37016855,0.6252778295942711
37016856,0.6252738561059967
37016857,-0.34428757500975316
37016858,-0.3444178948611434
37016859,-0.0984066316159442
