,tfd
36975451,0.10698992148035959
36975452,0.14661940578100288
36975453,0.025810307734395254
36975454,0.020736755149029014
36975455,0.035528052185308405
36975456,0.03689677175620613
36991787,0.010237123661882236
36991788,0.01948339835075658
36991789,0.0016314246459264252
36991790,5.480808911380784e-05
36991791,0.06682602865766783
36991792,0.010936636106350909
36991793,0.012048925377442591
36991794,0.010878231136871381
36991795,0.0015851140238082964
36991796,0.010171689680679675
36987706,0.08904517091575824
36987707,0.03240199371942973
36987708,0.03259826496979699
36984387,0.040380372816027965
36984388,0.04044065819729198
36984389,0.030667015026231367
36973916,0.05793654207376304
36973917,0.05787402183952709
36973918,0.013718238796858281
36973919,0.013578677316620987
37014846,0.09614587524842896
37014847,0.2602605275703805
37014848,0.3141141353100494
37014849,0.04935787007590837
37014850,0.058186797465791876
37014851,0.3151928318529123
37014852,0.06292981941784033
37014853,0.16994270681320953
36991461,0.037262478548335816
36991462,0.10156669128179618
36991463,0.07474492810923693
36991464,0.08420946061763286
36991465,0.03414043059934486
36991466,0.10131708455449066
36991467,0.09846444962954203
36991468,0.14329772769723698
36991469,0.07406866432316087
36991470,0.08097686558741163
36969580,0.00997680644943171
36969581,0.00998246378728264
37016997,0.00983204116341768
37015999,0.04677064125842079
37016000,0.0472198787154759
36972482,0.06261108637719798
36972483,0.06622055655863274
36972484,0.06621838174330623
36972485,0.08090153190685252
36972486,0.06626875630098224
36972487,0.08097979133796512
36972488,0.08080738888384963
36972489,0.13435218613426528
36973802,0.00191585500653639
36973803,0.0004721432306561613
37016100,0.03036354475896892
37016101,0.02327672724394986
37016102,0.03137271056608852
36974444,0.02793662370070185
36968620,0.002267831466918619
36968621,0.0019182090558631359
37013461,0.37758675038547057
37013462,0.15917679621485603
37013463,0.366819379320544
37013464,0.36627927041840547
37013465,0.5556180459735778
37013466,0.3903433622003262
37013467,0.37890540307537546
37013468,0.5677122854068362
37014214,0.14695393621847685
37014215,0.14678775454053672
37014216,0.19674526973407377
37014217,0.059231565267066244
37008313,0.05508939357644862
37008314,0.10815660731592354
37008315,0.05509486252649053
37008316,0.04874950375591035
37008317,0.04882510915216026
37008318,0.05509737841967129
37008319,0.05508294734901035
37010696,0.0005492664444601558
37010697,0.0005112217297955812
37010698,0.0014046996048645885
37010699,0.005649226114682027
36982533,0.007369152372352752
36982534,0.19752250561203238
36982535,0.020137736208987074
36982536,0.03040377338829092
36982537,0.08584047356814438
36982538,0.009522923414077634
36982539,0.007473269486478733
36982540,0.062342937578036835
36982541,0.007364422990991418
36982542,0.19752532083666682
36984973,0.003316517002629263
36984974,0.003715038340498831
36984975,0.0005443374131473426
37008083,0.009681687356864999
37008084,0.010682512256754269
37008085,0.010952851057919804
37008086,0.011167559345912296
37008087,0.008965410927672795
37008088,0.009273234103048016
37008089,0.006302809576361161
37008090,0.006456429814807664
37008091,0.005133135288406121
36996696,0.10078156916234865
36996697,0.012019697735297583
36996698,0.029612937285992288
36996699,0.01098705579718599
36996700,0.005078089221759908
36996701,0.012567605560557278
36996702,0.01254562332569281
36996703,0.013051853874496328
36974979,0.005953872896431432
36974980,0.00636427570774656
36991779,0.13581091585818633
36991780,0.11060890937090559
36991781,0.10156645714810901
36991782,0.02865764840733184
36991783,0.029119481568663647
36991784,0.20585227151317914
36991785,0.1398316606512991
36991786,0.08073753257442992
36981550,0.021196201761447167
36981551,0.01968656935184584
36981552,0.03986974508826257
36981553,0.06143960052257847
36981554,0.038765759797847556
36981555,0.03127589028268966
36981556,0.01859511089226998
36981557,0.038066405359724026
36981558,0.02575169095085506
37016149,0.01724097086611012
37016150,0.04920916085833933
37016151,0.03327390408465326
37013076,0.009179243498631803
37013077,0.048505199414254636
37013078,0.01291685779944942
37013079,0.04915637522887957
37013080,0.009183635850623898
37013081,0.03592632971307362
37013082,0.014812556819563904
37013083,0.051275866351687065
