,rmsd
36975451,0.27449755731103603
36975452,0.26633749285277125
36975453,0.21733143805425495
36975454,0.19791259558944313
36975455,0.23814945813089752
36975456,0.13989549375711652
36991787,0.06459238946604434
36991788,0.6675884324022058
36991789,0.04377815238427276
36991790,0.05881320530174833
36991791,0.300866353531212
36991792,0.09101133271181436
36991793,0.9067060319638858
36991794,0.15962308283478308
36991795,0.04348966044376334
36991796,0.06418548573150153
36987706,0.094570631781813
36987707,0.08575615141716394
36987708,0.09217988321833513
36984387,0.19394976984903536
36984388,0.19846969827912173
36984389,0.18016851554106414
36973916,0.15644869500237343
36973917,0.07380229822800491
36973918,0.12033068626399215
36973919,0.12095547975354491
37014846,0.39230906176046715
37014847,0.4686298862762618
37014848,0.8842907671819348
37014849,0.4135934401139741
37014850,0.56117677344138
37014851,0.8791993030309564
37014852,0.5153362489272537
37014853,0.6577209287407366
36991461,0.3702304471436694
36991462,0.31826134138227663
36991463,0.3617457439808375
36991464,0.3585971204900031
36991465,0.05933183992986579
36991466,0.3097272626328369
36991467,0.3608108379722313
36991468,0.31686462120279135
36991469,0.36261272148232837
36991470,0.32495981526141104
36969580,0.07649828197485516
36969581,0.05752702644470053
37016997,0.04835264915627521
37015999,0.15777762071939752
37016000,0.1503299536900032
36972482,0.3569185775567596
36972483,0.22891590888390223
36972484,0.22917712322014144
36972485,0.0623883101906107
36972486,0.22634719555361568
36972487,0.062404358589154885
36972488,0.062431460531819326
36972489,0.06668697303714582
36973802,0.11797249183269917
36973803,0.1528436517984072
37016100,0.1355834184878802
37016101,0.1352269261816859
37016102,0.09351129584420878
36974444,0.07645901580510701
36968620,0.18085651093997135
36968621,0.15462580210414872
37013461,0.386580320769985
37013462,0.3879758440715657
37013463,0.37212118517399334
37013464,0.5464440087724257
37013465,1.1208702798323535
37013466,1.115732891435219
37013467,1.1337066766294643
37013468,1.1759157276973529
37014214,0.2571058378343156
37014215,0.2472864151608805
37014216,0.058934871104354525
37014217,0.2279335910601569
37008313,0.34395230913435515
37008314,0.46550300898379043
37008315,0.3633077915017443
37008316,0.23486175535438214
37008317,0.2520984473945498
37008318,0.36336829328243664
37008319,0.361666884835512
37010696,0.0612522041872521
37010697,0.06134635708696369
37010698,0.05195598521466844
37010699,0.05188087683690086
36982533,0.1293546843252992
36982534,0.47705064949808723
36982535,0.3095491282654946
36982536,0.3091288888129131
36982537,0.2287889401639546
36982538,0.13163423398668375
36982539,0.1267579498973064
36982540,0.22744582029937163
36982541,0.1280807260329893
36982542,0.4783855692796977
36984973,0.2870651682920964
36984974,0.3138080592303297
36984975,0.03648233839859593
37008083,0.23021503390924986
37008084,0.36096744500584843
37008085,0.1478253432717844
37008086,0.24390627393030473
37008087,0.15591124806504036
37008088,0.18808474506434
37008089,0.04058028833870365
37008090,0.04077214721043119
37008091,0.04064346003595248
36996696,0.2726323637771229
36996697,0.2810577081674161
36996698,0.2542276453412503
36996699,0.305868211355406
36996700,0.20485932827009665
36996701,0.27366459827352185
36996702,0.18668923500223258
36996703,0.11074656744677676
36974979,0.09293098534646037
36974980,0.09229080908614444
36991779,0.14845991746613316
36991780,0.12737552318784376
36991781,0.11154571199025899
36991782,0.10858198614563697
36991783,0.14519470389461234
36991784,0.09232966727057176
36991785,0.18794036317952367
36991786,0.14530552122170848
36981550,0.21670394140646715
36981551,0.3398508904722218
36981552,0.11295067206805581
36981553,0.12341001124689069
36981554,0.26306902488293743
36981555,0.12337572252835524
36981556,0.11141207517085204
36981557,0.15895439396816474
36981558,0.22516041130540293
37016149,0.3238784565398802
37016150,0.313669914530045
37016151,0.3988700131600903
37013076,0.16780137122038796
37013077,0.4501270531059262
37013078,0.19768644087933032
37013079,0.1941995465666243
37013080,0.14936611359606816
37013081,0.606727280335952
37013082,0.2291312666290978
37013083,0.1913535929848074
37013084,0.13744977633533464
37008698,0.2772506896615154
37008699,0.17057545086323972
37008700,0.4022437986491738
37008701,0.32045703081976085
37008702,0.3000866145524072
37008703,0.3143040566698749
37008704,0.7704424890887404
37008705,0.23665825453615133
36974389,0.09681007521281654
36974390,0.11552804853240592
37014267,0.17254395010156934
37014268,0.23760845680560097
37014269,0.0878567573637411
37014270,0.08927360151781213
37014271,0.24498588040957986
37014272,0.1865242082688742
37014273,0.21216837556021265
37009599,0.18287187373934127
37009600,0.18219059809804133
37009601,0.1843559151990194
37009602,0.1793757222237546
37009603,0.2889093759923889
37009604,0.18218510502797508
37009605,0.18197314789173036
37009606,0.2884750747208219
37009607,0.27990027834156045
37009608,0.2851989132329178
36999326,0.03403872541311871
36999327,0.0514307536359159
36996073,0.06640281055527855
36996074,0.06125064464621816
36996075,0.2246119378571973
36996076,0.06687278196651542
36996077,0.06178669753680693
36996078,0.23519208953426118
36996079,0.06490236273764075
36989744,0.4218400634452822
36989745,0.4675784702429445
36989746,0.42313469936074133
36989747,0.4353804423815145
36989748,0.4842924881052016
36989749,0.527399410977444
36989750,0.4629173969072558
36989751,0.4610849869393985
36989752,0.537872276795303
36989753,0.43522283276586377
36983669,0.22597452790490782
36983670,0.12460345289414425
36983671,0.25906532932688536
36983672,0.11966981123671883
36983673,0.1013990394541337
36983674,0.3316611332097023
36983675,0.10019558877915774
36983676,0.1281770904164583
37011180,0.13493222657875614
37011181,0.13505191723809565
37011182,0.14673561144321534
37011183,0.13898005075403616
37011184,0.13215665334952698
37011185,0.12119347644850255
37011186,0.12941147656340407
37011187,0.14191349266557002
37011188,0.10235973627592361
37011189,0.09363578146160176
36978937,0.1068335892816548
36978938,0.06173186212238819
36978939,0.12973711573562835
36978940,0.4488387838021463
36978941,0.42449348432013345
36978942,0.08503092831707432
36978943,0.12995466678711554
36978944,0.32342186760024927
36978945,0.1075885527441234
36978946,0.11751928848766344
36981719,0.2658306473015009
36981720,0.3645863322524232
36981721,0.15642663767401543
36981722,0.2332158994879785
36981723,0.1430280339011326
36981724,0.3309827596900417
36981725,0.15551472700683527
36981726,0.11433493924232747
36981727,0.2737702537421025
36981728,0.11392427166139903
36975564,1.0469373728597842
36975565,0.8099257097898469
36975566,0.07862863229027771
36975567,0.11349551959333051
36975568,0.08066674009644972
36975569,0.25886159019431754
36975570,0.2535436445171153
36975571,0.2287115824905274
37016184,0.1475838546757201
37016185,0.09267165406567782
37016186,0.14477629865812897
37016187,0.3389662492321096
37018483,0.3572984924976001
37018484,0.36620508706168126
37018485,0.41009295389557704
37018486,0.2889380617552708
37018487,0.28092874781143057
37018488,0.2992547696088035
37006531,0.032475325702040106
37006532,0.25294149073742317
37006533,0.03809424620858378
37011426,0.0493315657118333
37011427,0.024285287565645585
37011428,0.05603852313541124
37011429,0.050481632692187486
37011430,0.024838567096323417
37011431,0.0489143358494633
37011432,0.02449604408974553
36988935,0.08682580158211468
36988936,0.1406755777734771
36988937,0.21429652538939645
36988938,0.753092277515234
36988939,0.1285341232896211
36988940,0.09470250201370821
36988941,0.12233551132483578
36988942,0.128650915545678
36988943,0.21860272726380572
37016398,0.24417004221053978
37016399,0.25839984090148854
37016400,0.13383473908825386
37016401,0.3293062032466783
37016402,0.03460558511246416
37016403,0.03886645526075675
37016404,0.1193992005321786
36974877,0.0570442472631153
36974878,0.05097454300874024
37012819,0.4996931947161141
37012820,0.625237422044378
37012821,0.6204673029385537
37012822,0.18178223810492208
37012823,0.4429228622673881
37012824,0.5881528668144976
37012825,0.15057878780397554
37012826,0.6156934263238419
37012827,0.8236431100355552
37009403,0.9911851945262594
37009404,0.10890921498764713
37009405,0.33604789330005547
37009406,0.7550674464248202
37009407,0.9166467568835098
37009408,0.08711496226392892
37009409,0.07405513125414634
37009410,0.08486347700409376
36974459,0.09790405707809785
36974460,0.07143620679504814
36974461,0.10202311685558406
36974462,0.0727170905972858
36974463,0.07816643133789353
36974464,0.0960994776014072
36974465,0.06851380636907868
36974466,0.07651270609129769
36974467,0.06316232147389518
37016176,0.03067468069878989
37016177,0.026186143738502247
37011942,0.04468852932468286
37011943,0.33037379380371923
37011944,0.2847968437681838
37011945,0.19202451662962383
37014802,0.04854291981265941
37014803,0.04198708318247018
