,difference
36975451,1.964580007286429
36975452,-2.3426803441089845
36975453,-0.18219308943422163
36975454,
36975455,1.5919786203566417
36975456,-4.294196702025587
36991787,-0.7949802180966206
36991788,-0.9249369633854538
36991789,-0.09270431684411129
36991790,-0.9487503077809301
36991791,-0.7753457941738429
36991792,
36991793,-3.0571682454453804
36991794,-0.033196643708201634
36991795,-0.09297886807592803
36991796,-0.7958663570719988
36987706,
36987707,-0.001992377039458759
36987708,-0.0015488957678275739
36984387,1.6631849437264918
36984388,1.6635498832762465
36984389,
36973916,-0.18870072141642424
36973917,
36973918,-1.7030117633056108
36973919,-1.7042402484104429
37014846,0.9101414293596477
37014847,
37014848,-1.116318995560114
37014849,0.9036162462036437
37014850,1.5469139738787128
37014851,-1.106944315494406
37014852,-0.3141006585659021
37014853,-1.0453475697769434
36991461,-0.1277641722582672
36991462,0.04905902315431376
36991463,2.819260339892921
36991464,2.7975893645825067
36991465,3.80962314269712
36991466,0.05099543279429497
36991467,
36991468,0.03428788779740444
36991469,2.819886159347192
36991470,2.8170936844305885
36969580,
36969581,0.022183506966623412
37015999,0.011136770168794996
37016000,
36972482,-3.2157103239274867
36972483,-3.707201223621705
36972484,-3.706328127078901
36972485,
36972486,-3.709053170348527
36972487,-7.504695201321354e-05
36972488,-5.867914789359219e-05
36972489,-2.094275110176598
36973802,2.5658366753364987
36973803,
37016100,0.005679590825991454
37016101,
37016102,2.590043210201344
36968620,0.9131003374868243
36968621,
37013461,0.15168097243673628
37013462,-0.05363197668992825
37013463,0.15326062081408054
37013464,
37013465,-2.660770370720684
37013466,-2.649001526177358
37013467,-2.6655343030529366
37013468,-2.6621650758069677
37014214,-0.3237923769680826
37014215,-0.3202614876784047
37014216,0.6001125602472044
37014217,
37008313,-1.461655395640011
37008314,-2.3470441060123672
37008315,-1.4641379684419937
37008316,0.004389107517661639
37008317,
37008318,-1.4671169927825196
37008319,-1.4645093481657203
37010696,-5.8016060598742314e-05
37010697,
37010698,1.0790048468281324
37010699,1.0788971147604531
36982533,
36982534,-1.538003360013711
36982535,-1.8428278764644332
36982536,-1.843764030895521
36982537,-0.47915525980515383
36982538,0.0007923565850092018
36982539,4.612369042789055e-05
36982540,-0.4786281741375191
36982541,0.000958416838471976
36982542,-1.53769933321988
36984973,
36984974,-0.007892035249209783
36984975,0.6088001803922047
37008083,-0.08390495542266763
37008084,0.555496970171319
37008085,-0.3486802478238502
37008086,-0.503713316951206
37008087,
37008088,-0.06756871252211738
37008089,0.2744784081689886
37008090,0.27440112646003456
37008091,0.2744897852176251
36996696,0.7230368159761156
36996697,0.7232944575049487
36996698,1.2389640243650888
36996699,2.1926847382050028
36996700,-1.3528086182499237
36996701,-0.4928349003158701
36996702,-1.7638457319693543
36996703,
36974979,
36974980,0.0014330590539088917
36991779,-0.45125374135297136
36991780,0.42360151706922977
36991781,-1.4560401062776833
36991782,0.5439799322123235
36991783,
36991784,-0.0854686509094904
36991785,0.9488186639504903
36991786,1.572959954961462
36981550,-3.6295401683938167
36981551,0.9715005139944992
36981552,-0.1422773951259444
36981553,-1.5269577140585966
36981554,3.0160514258359967
36981555,
36981556,0.24822031474040784
36981557,-4.066579968362703
36981558,0.13139701844986007
37016149,-0.30415818996203825
37016150,-0.2594105009267338
37016151,
37013076,-2.6450174522015573
37013077,-3.533795733882954
37013078,-0.15860893221753258
37013079,-3.6417943911785358
37013080,-2.641253429402923
37013081,-3.4666810153898666
37013082,
37013083,-3.640756425980584
37013084,-2.4105166404126237
37008698,-0.06146551430981617
37008699,-2.6759182680766003
37008700,-4.208041593427566
37008701,-3.5080510902881485
37008702,-3.059960533776774
37008703,-3.5108611350692343
37008704,-3.7253098184621933
37008705,
36974389,0.34170237873456033
36974390,
37014267,0.03892638467826437
37014268,
37014269,-0.1744009641781421
37014270,2.523680034050093
37014271,-0.004330402205070527
37014272,1.417892222851611
37014273,0.4486502544253508
37009599,0.9434731027450454
37009600,0.942019985748388
37009601,0.9433715198403085
37009602,0.9445791713800205
37009603,
37009604,0.9433659976361355
37009605,0.9431957703165885
37009606,0.010126440277261395
37009607,0.011066425809381997
37009608,0.005440615245408509
36999326,
36999327,-2.7978864856142707
36996073,-0.10602348555175212
36996074,
36996075,0.5296402078014566
36996076,-0.10449449375762754
36996077,-0.0017461188743439493
36996078,0.5304779601386613
36996079,-0.10424480117494284
36989744,0.8738110927533942
36989745,-0.9123154581052475
36989746,1.2855397323294149
36989747,0.6103441978008668
36989748,
36989749,0.6178790126785927
36989750,2.1289709345542427
36989751,2.1284781478398003
36989752,4.2740672713165715
36989753,0.06438915007605317
36983669,2.8156187403446182
36983670,0.0022338289746812734
36983671,
36983672,-0.4376425927412413
36983673,2.2102003005386024
36983674,-1.213037557713477
36983675,0.9286775962582396
36983676,0.5903903895828222
37011180,-0.17457852739067903
37011181,-1.92965037030865
37011182,
37011183,-0.6335894353336471
37011184,-0.17800753174776673
37011185,-0.8929628372218303
37011186,2.39691055159426
37011187,-1.4183627221185588
37011188,-5.076678478013434
37011189,1.784853822737432
36978937,-1.6157095580702645
36978938,0.22082818584843267
36978939,-2.9175727680554076
36978940,
36978941,-2.2844572902800593
36978942,2.0361225552701256
36978943,-2.870305987519501
36978944,0.6552285858319635
36978945,-1.615608244447671
36978946,-1.9874756728862195
36981719,1.462618645291201
36981720,-0.6270637833644059
36981721,5.949352712256768
36981722,0.5499034913414391
36981723,3.407648496136119
36981724,-0.6712012315875597
36981725,5.095665871162964
36981726,1.3320379033535232
36981727,2.0547271835373238
36981728,
36975564,-3.19114757624277
36975565,-6.324474565841172
36975566,1.987510767968729
36975567,1.064459363513663
36975568,
36975569,-1.3128193409807523
36975570,-2.1088926055392108
36975571,-2.5705419815222967
37016184,-1.178069218109421
37016185,
37016186,-1.1715881568455657
37016187,-1.6183148627014177
37018483,0.9762658638817729
37018484,0.9753499543503565
37018485,1.2533576244175375
37018486,
37018487,0.002295999124207526
37018488,-0.0006405296185185705
37006531,
37006532,-0.2401933287866882
37006533,-1.1205121279759567
37011426,-1.882514678108695
37011427,
37011428,-0.19600164498399764
37011429,-1.8825574075953746
37011430,-0.0010186955065343284
37011431,-1.881517891525906
37011432,-0.00027376343848217743
36988935,
36988936,-1.967889456193575
36988937,-0.7472867962936789
36988938,-3.3625896476037553
36988939,-0.6503321806119686
36988940,-3.1156456077695225
36988941,-1.2608848263607229
36988942,-0.6973339710997948
36988943,-4.718671434643255
37016398,
37016399,-0.407824486288221
37016400,-7.697288572540573
37016401,-0.7488632001209616
37016402,-0.48524025006510385
37016403,0.6487322861077809
37016404,-7.117404732819167
36974877,
36974878,1.5274202460168453
37012819,-0.45256625721000887
37012820,-0.4153185571785514
37012821,0.05029288130512555
37012822,-0.39191828235013304
37012823,-4.666263459122376
37012824,
37012825,-2.159363327987734
37012826,0.04283398928578208
37012827,1.8975809736494114
37009403,0.9005826725438588
37009404,-0.18367217954738635
37009405,1.673376381952501
37009406,-2.381729634589952
37009407,
37009408,2.308006108054837
37009409,2.141724868728142
37009410,4.234708629448459
36974459,-0.19881808822549374
36974460,-1.9119852831066737
36974461,-0.5828355876651017
36974462,
36974463,-0.19612450951160554
36974464,-2.1799551884424204
36974465,-1.8592288690005603
36974466,-1.6298306818605397
36974467,-2.00123944890521
37016176,-0.17404901681940999
37016177,
37011942,0.554271971719082
37011943,-1.2013129003660605
37011944,-0.3799673764132159
37011945,
37014802,-0.5188025308244111
37014803,
36970327,0.00027363228699783804
36970328,0.04556746688079549
36970329,
36970330,0.05920511161948916
36970331,-2.5901638196466177
36970332,-2.590999885815094
37014770,0.01774231447652319
37014771,0.6644653013528323
37014772,
37014773,-0.804323916889965
37014774,-0.8036879538309432
37014775,-0.46450349884642783
37014776,0.7732771309516622
36961641,0.001825357663292948
36961642,-0.8434778844243027
36961643,-0.8468184753672858
36961644,-2.407713162458222
36961645,
36961646,-6.444373020465747
36961647,-6.442316346882308
36961648,-7.238087719586659
37012653,-0.23492704117580843
37012654,0.4882626669300407
37012655,-0.040043651497853716
37012656,0.1699157683790986
37012657,-0.06520120283821029
37012658,-0.7102402196143487
37012659,0.356906683119405
37012660,-5.542945884211008
37012661,0.9042742006577953
37012662,
37007501,0.08787364298694911
37007502,
37007503,-0.4914835019488919
37007504,-0.6085521384296726
37007505,-0.5185673598219864
37007506,-0.48307752169910145
37007507,0.2310497472547013
37007508,-0.3632565690147658
37007509,0.878593585593876
37007510,-0.0005998453445386076
36996187,-1.12765087743378
36996188,-2.23367114136056
36996189,1.1795702291027794
36996190,0.4594724071968841
36996191,
36996192,-0.6307879162314975
36996193,-1.4383943852892855
36996194,-1.9415651564936525
36996195,-15.753722679994695
36994603,-0.0642881792057608
36994604,-3.149706086404592
36994605,-0.6353956911912348
36994606,
36994607,1.2822880124202243
36994608,-0.05592310073814133
36994609,-3.862119052385083
36994610,-0.0638982022543928
36994611,-4.812603209046898
36994612,-3.1165337486805527
36959575,3.8264054024836724
36959576,0.5637146022473161
36959577,
36959578,-1.4844244242432865
36959579,-1.4853054192839892
36959580,4.237063560439509
36959581,1.4900068189414526
36959582,5.340323146148037
36959583,0.24704255926856433
36959584,0.5418482162572218
37012875,0.33591192723787344
37012876,-0.4093198568824903
37012877,-0.5384797671798083
37012878,0.7179919599151106
37012879,0.3847606573722544
37012880,
37012881,-1.1031187438975394
37012882,-1.1223352151781398
37012883,-0.5126237784041621
36970028,
36970029,0.353316514732569
36970030,-0.5920880102862043
36970031,-0.5315001339300238
36970032,-0.4736804966851196
36970033,-2.873299700909598
36970034,-3.5826108155140446
36970035,-0.7854511586812976
36970036,-0.8448414010274234
36970037,-0.6988948294188617
36995632,1.2565245333731596
36995633,-0.0801024229695031
36995634,-0.2587247094665628
36995635,-3.279052468243961
36995636,-2.3359685775114656
36995637,-9.213049228247314
36995638,-1.3256584910750249
36995639,
36995640,-3.472034322604607
36970802,-1.6026186855285403
36970803,-2.1476258270499784
36970804,
36970805,-0.7051843094880041
36970806,-1.2092952314318666
36970807,-1.2394362095972156
36970808,-1.178026531851799
36970809,-0.05752379248156103
