,rmsd
127904783,0.6729123150310943
127904745,0.06409539016061681
127904754,0.32420357823240203
127904780,0.3855569199681609
127904779,0.0659613343465972
127904771,0.39725962082230465
127904770,0.06481552735443409
127904758,0.15774421165628166
127904749,0.15636370192880575
127904752,0.03515022038035842
127904776,0.1853456399323492
127904775,0.8796519929917678
127904791,0.25148454506327206
127904790,0.5354786942651091
127904784,0.043521188286825045
127904759,0.07580652120656534
127904751,0.061351142947778485
127904760,0.10021205544893311
127904777,0.07305789403932471
127904763,0.06832468953320302
127904772,0.19375274475024362
127904774,0.16294721809550028
127904742,0.028572619358063666
127904785,0.2829161169298282
127904786,0.2729027469245461
127904747,0.4138495028484662
127904753,0.3684842850029818
127904787,0.14613095671785487
127904778,0.08386767448667429
127904792,0.4836141865626072
127904757,0.11220664428113819
127904748,0.12254983130653786
127904746,0.035428839293581545
127904782,0.07074030042895556
127904755,0.08507432721202449
127904756,0.16283916794254114
127904750,0.02831988283214965
127904781,0.16490060150634578
127904773,0.13648781250800873
