,Bond,Angle,Dihedral,Improper
127904783,0.017271348657096206,4.724609156608257,16.58479958765739,1.4267522577316254
127904745,0.02532421043646604,2.076077913633279,3.7327187785036027,0.9118649051170085
127904754,0.03371035635197292,2.40708080907649,4.643571296443021,0.9086758251120843
127904780,0.013568082595183786,4.54425491366864,11.510374032379081,7.3375147403596035
127904779,0.014933953553412297,3.056482009066275,5.402856901712835,0.19972725490617904
127904771,0.011986691564764524,1.7071164412196353,0.7283690498700834,0.2786579997914596
127904770,0.013388235572362127,1.6647508377811464,0.47384102149576013,0.2993271820905507
127904758,0.018900530034679487,1.9844360397579361,7.421307421664898,8.751581357188611
127904749,0.010246885315894612,1.0448121701089408,5.329400993771565,0.028950170466259806
127904752,0.02347866652084175,1.629910013389658,1.9779387067387018,4.446847449008596e-05
127904776,0.018605411497941846,3.3817340475809146,4.163334517434913,0.7920611331302507
127904775,0.01569102879640539,2.9197952895166095,14.481882233463596,0.8451074061218073
127904791,0.020999603629438042,3.1637878820452423,6.241552339003081,2.6040370964887245
127904790,0.031094416706584915,2.2510147404934875,15.05012522266801,9.109454910065745
127904784,0.021402183320122278,2.170863442854891,3.1199798875821605,0.08672543985899721
127904759,0.01754630489776355,1.8543730753786116,0.00030117705128829866,0.00014821312779747522
127904751,0.01154007927437961,2.083032185331145,2.1741154926831983,0.6769892280265926
127904760,0.0189796396000948,1.4678556613819598,1.0904791125406939,0.002037048264285998
127904777,0.011441689663590819,1.452225459552571,3.7995813214851792,0.5557679353306013
127904763,0.027448305598145425,0.912904701035803,0.8464123731833632,0.008761085226796318
127904772,0.015142610326999326,1.6604304122291504,2.5887665944143,1.0796361510730375
127904774,0.012530461405760421,0.9518671109553624,1.685486578967975,0.4326515749121585
127904742,0.02131525657524455,2.252941960341104,4.077774500962516,
127904785,0.03988742777591668,7.382636777710592,10.93553966860132,
127904786,0.017623680260829236,2.0837159574474438,15.303678166376834,
127904747,0.02824461650407586,3.8900315536171424,29.235721244564935,0.43059608032311303
127904753,0.04300684698201528,3.3331674492004346,3.5473359097287087,
127904787,0.023012531596065807,3.847992640331247,11.45311774989655,8.320447937811164
127904778,0.007445659454056094,2.889147379305863,4.364463629414072,0.6771763206921548
127904792,0.04464517715179584,2.757733965909928,16.57096355840578,
127904757,0.020188888558957015,3.0900799109890404,5.193322447793261,1.9496922468414004
127904748,0.02293626446887724,3.075329340080742,5.802961732456967,0.41418256120735464
127904746,0.014608879941619433,0.9697528283104299,1.8094441962015508,0.7455905882848869
127904782,0.01560118026091467,1.7983176671483807,4.2890685602579195,
127904755,0.013337875957619415,2.0476972840529917,3.475586452233849,2.0850237815482555
127904756,0.014249120439943898,1.698889422062461,2.7199496202308633,1.7022052168931276
127904750,0.010152631407244225,1.5413346531029726,0.12504700405253427,0.00042520589190817064
127904781,0.01582015635237341,2.957472513874972,10.720178668125918,
127904773,0.018552106987780374,1.7372159666459235,0.9746244716758462,0.6344372707886123
