,rmsd
127904783,0.6704950910993586
127904745,0.07950408963802745
127904754,0.29033639856760113
127904780,0.4042198381615167
127904779,0.06638775789209307
127904771,0.572667206622054
127904770,0.11135212794780797
127904758,0.1329383189533365
127904749,0.15968660832776
127904752,0.027152728884035936
127904776,0.8203699782503472
127904775,1.1081658739426188
127904791,0.23667736705340064
127904790,0.5607564829814867
127904784,0.03579143600908985
127904759,0.07286940495806246
127904751,0.10755200128371509
127904760,0.09832924156822004
127904777,0.0915325573357148
127904763,0.058816456900542276
127904772,0.6630579063915182
127904774,0.1793245550029443
127904742,0.026324379807454727
127904785,0.7438637306881659
127904786,0.06122816376559095
127904747,0.40229026577618116
127904753,0.35496409083507924
127904787,0.14631191880650396
127904778,0.07965327236643328
127904792,0.4765902454220885
127904757,0.10543017963270411
127904748,0.06107419900512774
127904746,0.03959695568008556
127904782,0.07175853135034538
127904755,0.2168204643984621
127904756,0.05651812894864152
127904750,0.020520111043960045
127904781,0.10092922044244554
127904773,0.15782059791705172
