,rmsd
36975451,0.2642796922730622
36975452,0.25469063831510297
36975453,0.22157204280681184
36975454,0.19379796795677035
36975455,0.17582515772599183
36975456,0.19043039129031067
36991787,0.08202001391346349
36991788,0.6301885039822327
36991789,0.08406298961100389
36991790,0.056934304203069434
36991791,0.38110768230999464
36991792,0.15695429439729416
36991793,0.912094075732343
36991794,0.15970809283122406
36991795,0.08404860820053463
36991796,0.08226240438394526
36987706,0.09873265391276953
36987707,0.09824194962952976
36987708,0.09878842294196662
36984387,0.19084949739029045
36984388,0.19220764491952314
36984389,0.17461469265044996
36973916,0.1719738865019901
36973917,0.1717817357551471
36973918,0.11742242111346385
36973919,0.11667172484506493
37014846,0.37739103565296395
37014847,0.3838867889386504
37014848,0.906095908709759
37014849,0.3777618105756657
37014850,0.40594348149951637
37014851,0.9064702646078949
37014852,0.4462201231151617
37014853,0.6049877701968004
36991461,0.3840885044705874
36991462,0.33313401870868375
36991463,0.35171715122540004
36991464,0.3688897884611419
36991465,0.41595733022093173
36991466,0.3331351927461905
36991467,0.34679827084048176
36991468,0.33869278038754735
36991469,0.3524808729648002
36991470,0.3529400590596824
36969580,0.11606062105430531
36969581,0.11604813061935804
37016997,0.08920624158529032
37015999,0.17372500909904917
37016000,0.17482198962565867
36972482,0.3809349925588014
36972483,0.24671187811334244
36972484,0.24691592594329562
36972485,0.33636403908758333
36972486,0.24682390421151573
36972487,0.3363773121368173
36972488,0.3360194179491048
36972489,0.3104880287437421
36973802,0.1063791171457287
36973803,0.14901374494882064
37016100,0.13762734760994233
37016101,0.1292217678195174
37016102,0.0876509358098818
36974444,0.1380421800787454
36968620,0.5847362084846107
36968621,0.17007267039431181
37013461,0.598666796110255
37013462,0.5937129515087096
37013463,0.5986532111257801
37013464,0.5984190681771577
37013465,1.1669418571693304
37013466,1.166930419372024
37013467,1.166942597866721
37013468,1.1669445348432352
37014214,0.2764298128470454
37014215,0.2762742584878617
37014216,0.0690223801041285
37014217,0.22457699114803137
37008313,0.3684641150365604
37008314,0.45596531101678806
37008315,0.36848561159275595
37008316,0.23972716820433607
37008317,0.23976854209575935
37008318,0.36851252170707843
37008319,0.3684815774574729
37010696,0.06229672306366727
37010697,0.062401884949393076
37010698,0.05233270289365835
37010699,0.05262323958097763
36982533,0.12520405531766976
36982534,0.45712466132345125
36982535,0.29347855543626566
36982536,0.29220350442531784
36982537,0.25547038378613435
36982538,0.1252127586858086
36982539,0.1245892438581617
36982540,0.25654948911733116
36982541,0.12517972946432207
36982542,0.45713352764284365
36984973,0.3026247443582318
36984974,0.3028815887586441
36984975,0.298239256815658
37008083,0.24296532487674125
37008084,0.4279890258999325
37008085,0.2048253561900497
37008086,0.3063664170358446
37008087,0.18655210470153444
37008088,0.25131290932524525
37008089,0.0815941433182729
37008090,0.08158252923605258
37008091,0.08147974943284358
36996696,0.27278280513198366
36996697,0.2726368634151398
36996698,0.251342700434892
36996699,0.3213200205958101
36996700,0.22108160801330778
36996701,0.2868395247249397
36996702,0.18848570629428818
36996703,0.13136645910052458
36974979,0.09170823131403004
36974980,0.09167574705101644
