b1-k,419.9869268191
b1-length,1.527940216866
b2-k,484.1959214883
b2-length,1.503434271105
b3-k,418.6331368515
b3-length,1.529478304416
b4-k,540.3345953498
b4-length,1.466199291912
b5-k,765.1465671607
b5-length,1.394445702699
b6-k,898.589948525
b6-length,1.382361687103
b7-k,457.1029448115
b7-length,1.46420197713
b8-k,640.6150893356
b8-length,1.389681126838
b9-k,467.3752485468
b9-length,1.469242986682
b10-k,644.6314222627
b10-length,1.388092539119
b11-k,566.4793948211
b11-length,1.366329573172
b12-k,760.4093054565
b12-length,1.337191333766
b13-k,1023.286029691
b13-length,1.306529281865
b13a-k,1171.510786135
b13a-length,1.304468222569
b14-k,545.2782783431
b14-length,1.423822414975
b15-k,1090.071176574
b15-length,1.278958196232
b16-k,434.3139352817
b16-length,1.421832315661
b17-k,598.9859275918
b17-length,1.357746519746
b18-k,673.9493155918
b18-length,1.367997231102
b19-k,650.5820092964
b19-length,1.375666333304
b20-k,584.2817678325
b20-length,1.329462769246
b21-k,1527.019744047
b21-length,1.221668642702
b22-k,1187.240374941
b22-length,1.254210140463
b23-k,603.5798890353
b23-length,1.381088666112
b24-k,669.7030665096
b24-length,1.441393771474
b25-k,600.4776530155
b25-length,1.501586407595
b26-k,1338.556990597
b26-length,1.317791710223
b27-k,2687.724097656
b27-length,1.157453837528
b28-k,2349.404717881
b28-length,1.225366047596
b29-k,922.9703949352
b29-length,1.322622550558
b30-k,935.7833626951
b30-length,1.338472802194
b31-k,1902.697248199
b31-length,1.218519372373
b32-k,542.8835638291
b32-length,1.667214675226
b33-k,864.7801541974
b33-length,1.58859904289
b34-k,578.3171956538
b34-length,1.419653358459
b35-k,620.3703294578
b35-length,1.379823478248
b36-k,472.7986168038
b36-length,1.320508819182
b37-k,661.890337193
b37-length,1.358867129801
b38-k,1089.095154418
b38-length,1.308551882841
b39-k,2440.219143191
b39-length,1.145334803355
b40-k,3236.625411136
b40-length,1.117035355131
b41-k,436.4925993782
b41-length,1.352286461624
b42-k,1181.979770202
b42-length,1.272967337826
b43-k,425.3980361958
b43-length,1.417654481737
b44-k,474.0210361996
b44-length,1.807204863403
b45-k,589.5574217095
b45-length,1.343434299302
b46-k,273.3607326238
b46-length,2.101256208464
b47-k,750.0
b47-length,1.6
b48-k,176.8242039027
b48-length,2.186801428667
b49-k,162.4657673725
b49-length,2.329554946939
b50-k,150.0
b50-length,2.6
b51-k,280.9754267567
b51-length,1.802285070249
b52-k,365.1121821496
b52-length,1.762285642167
b53-k,194.9936941661
b53-length,1.666974333764
b54-k,389.1107850666
b54-length,1.668797245615
b55-k,991.9416637116
b55-length,1.518365940501
b56-k,332.7967625232
b56-length,1.83163935697
b57-k,335.2844938401
b57-length,1.796264554872
b57a-k,334.608811796
b57a-length,1.739290000881
b58-k,290.4876917748
b58-length,1.84420913088
b59-k,1140.451821084
b59-length,1.48043501819
b60-k,499.5822710564
b60-length,1.411705067936
b61-k,356.0195037055
b61-length,1.846557405399
b62-k,543.2032317304449
b62-length,1.6615956125588325
b63-k,733.874030833
b63-length,1.601317589549
b64-k,503.9075412178
b64-length,1.65315684971
b65-k,1310.25019775
b65-length,1.50900232257
b66-k,261.9537532314
b66-length,2.109917427425
b67-k,447.2504231689
b67-length,1.954856408044
b68-k,710.1945186755
b68-length,1.351036117403
b69-k,535.7033772882
b69-length,1.370653919259
b70-k,368.4266150848
b70-length,1.722215272811
b71-k,243.9998472975
b71-length,1.785584712269
b72-k,307.3240888512
b72-length,1.918619202782
b73-k,208.6532205069
b73-length,1.956125723081
b74-k,72.93341107584
b74-length,2.198076696503
b75-k,296.0
b75-length,2.166
b76-k,454.200954174
b76-length,1.451207387384
b77-k,294.4949955218
b77-length,1.790010591282
b78-k,322.5593272257
b78-length,1.874625497662
b79-k,160.0
b79-length,2.1
b80-k,880.0
b80-length,1.64
b81-k,283.910296871
b81-length,2.058765007678
b82-k,232.7738856239
b82-length,2.272769579468
b83-k,140.0
b83-length,2.6
b84-k,719.6424928981
b84-length,1.090139506109
b85-k,775.3853383846
b85-length,1.081823673944
b86-k,932.1739669865
b86-length,1.084500073436
b87-k,964.6719203843
b87-length,1.022553377106
b88-k,1069.809209734
b88-length,0.981124525388
a1-k,121.1883270155
a1-angle,110.0631999136
a2-k,75.08254435747
a2-angle,108.5839257083
a3-k,122.716552253
a3-angle,60.85328214995
a4-k,64.11672720227
a4-angle,116.9378850233
a5-k,104.4915917827
a5-angle,117.2642149656
a6-k,35.92183082353
a6-angle,113.9737197428
a7-k,123.3865012309
a7-angle,95.54319985822
a8-k,116.3733322438
a8-angle,119.6176402745
a9-k,155.3758694614
a9-angle,113.5521836954
a10-k,147.0414413301
a10-angle,119.8314000445
a11-k,61.76277021281
a11-angle,119.6660147945
a12-k,48.36265688271
a12-angle,115.9051715467
a13-k,94.63724536934
a13-angle,123.3883854468
a14-k,83.72517627035
a14-angle,124.7638724138
a15-k,157.683696058
a15-angle,123.884602033
a16-k,90.9419905012
a16-angle,178.03216488466285
a17-k,92.84676041839
a17-angle,176.02345454674733
a18-k,229.7366557677
