b1-k,418.6545584262
b1-length,1.5236078068
b2-k,478.4021199324
b2-length,1.500328540697
b3-k,394.216706618
b3-length,1.506724714999
b4-k,540.1088248875
b4-length,1.464832227067
b5-k,745.8696729867
b5-length,1.386171401734
b6-k,845.0052043581
b6-length,1.371139649604
b7-k,447.0509174409
b7-length,1.466853737297
b8-k,643.9853182161
b8-length,1.396273600829
b9-k,481.9986420085
b9-length,1.46411692844
b10-k,640.7666459884
b10-length,1.392195772029
b11-k,611.5526455995
b11-length,1.362063237842
b12-k,795.3920476816
b12-length,1.319934031143
b13-k,998.246661152
b13-length,1.306859372344
b13a-k,1171.510786135
b13a-length,1.304468222569
b14-k,513.7368280557
b14-length,1.428208559131
b15-k,1089.600969949
b15-length,1.255016342444
b16-k,463.1791281029
b16-length,1.417726542996
b17-k,596.9703514861
b17-length,1.359965170744
b18-k,626.5615675918
b18-length,1.375850223775
b19-k,650.966144452
b19-length,1.36596079128
b20-k,613.5047324068
b20-length,1.338896444818
b21-k,1536.664467701
b21-length,1.210263565058
b22-k,1172.372583134
b22-length,1.240321738562
b23-k,601.6075398614
b23-length,1.380030729345
b24-k,654.4024527477
b24-length,1.432114556296
b25-k,593.8650982211
b25-length,1.512957115763
b26-k,1338.894379964
b26-length,1.303476366569
b27-k,2658.055782492
b27-length,1.149339813568
b28-k,2343.078772061
b28-length,1.222829881716
b29-k,922.9385043375
b29-length,1.318072009701
b30-k,935.4786746251
b30-length,1.344385064928
b31-k,1902.762006966
b31-length,1.215133861738
b32-k,564.0967406555
b32-length,1.641650065313
b33-k,864.7679894624
b33-length,1.588842709938
b34-k,601.5555978319
b34-length,1.406710827205
b35-k,599.1246126527
b35-length,1.36590477579
b36-k,493.1562402839
b36-length,1.313617720874
b37-k,668.8326163571
b37-length,1.369753572248
b38-k,1054.545767335
b38-length,1.318331496439
b39-k,2440.218999138
b39-length,1.142752249496
b40-k,3236.627009469
b40-length,1.12353515748
b41-k,488.0359580449
b41-length,1.327661661256
b42-k,1187.08732952
b42-length,1.268524237563
b43-k,434.5347282892
b43-length,1.378084858726
b44-k,474.0437392933
b44-length,1.803954916643
b45-k,589.5884787933
b45-length,1.346513498864
b46-k,272.7230564141
b46-length,2.102874357333
b47-k,750.0
b47-length,1.6
b48-k,176.7912505071
b48-length,2.186903633321
b49-k,162.4613023342
b49-length,2.329885140801
b50-k,150.0
b50-length,2.6
b51-k,324.2204701859
b51-length,1.824689003075
b52-k,384.2703258801
b52-length,1.758374354575
b53-k,241.8149913637
b53-length,1.617143023664
b54-k,393.4149594642
b54-length,1.666543045693
b55-k,990.7548629374
b55-length,1.514822638117
b56-k,342.089406357
b56-length,1.827188169779
b57-k,342.3311204523
b57-length,1.771688917744
b57a-k,271.6770430357
b57a-length,1.752713658513
b58-k,344.3983621376
b58-length,1.858543546566
b59-k,1235.760360626
b59-length,1.470427367261
b60-k,499.6131666169
b60-length,1.41492734757
b61-k,365.2949958019
b61-length,1.837746364528
b62-k,543.2032317304449
b62-length,1.6615956125588325
b63-k,733.9317104805
b63-length,1.602409122177
b64-k,498.2554530134
b64-length,1.658687290744
b65-k,1310.322775464
b65-length,1.523767182382
b66-k,262.2750611188
b66-length,2.100016289317
b67-k,446.374935246
b67-length,1.941487940392
b68-k,707.1412096957
b68-length,1.361188837019
b69-k,503.0596541159
b69-length,1.362515768769
b70-k,361.222962923
b70-length,1.738019638707
b71-k,244.0203813392
b71-length,1.782181800417
b72-k,312.6466286496
b72-length,1.905670323968
b73-k,211.1893301466
b73-length,1.958394455253
b74-k,100.8229945186
b74-length,2.118871732837
b75-k,296.0
b75-length,2.166
b76-k,454.151937899
b76-length,1.448875108164
b77-k,294.5134383854
b77-length,1.792118781553
b78-k,322.6035050825
b78-length,1.874165292442
b79-k,160.0
b79-length,2.1
b80-k,880.0
b80-length,1.64
b81-k,283.9479665671
b81-length,2.058365127908
b82-k,232.773879176
b82-length,2.272769684194
b83-k,140.0
b83-length,2.6
b84-k,715.102048691
b84-length,1.093137673212
b85-k,775.0719183523
b85-length,1.087411199644
b86-k,930.9180956938
b86-length,1.07014949352
b87-k,970.6156802622
b87-length,1.015739854736
b88-k,1074.590502073
b88-length,0.9735712492854
a1-k,117.7773710075
a1-angle,110.0820135258
a2-k,86.41055613974
a2-angle,108.4098907224
a3-k,132.0475296411
a3-angle,61.61240062453
a4-k,55.75563232642
a4-angle,115.7596335316
a5-k,102.8839805565
a5-angle,116.7284579243
a6-k,54.83319953046
a6-angle,116.4046460453
a7-k,134.5969136625
a7-angle,96.36740791666
a8-k,105.3772692295
a8-angle,120.286850642
a9-k,136.7858108139
a9-angle,113.04654396
a10-k,137.219339821
a10-angle,120.081593052
a11-k,62.65433088223
a11-angle,119.8897253374
a12-k,51.40389530435
a12-angle,113.7934766129
a13-k,44.61013062863
a13-angle,122.999887912
a14-k,75.5302957448
a14-angle,125.2961722769
a15-k,158.2768529539
a15-angle,125.0304366583
a16-k,118.1699670034
a16-angle,178.03216488466285
a17-k,96.65315538358
a17-angle,176.02345454674733
a18-k,158.7884624202
a18-angle,113.267468144
a18a-k,200.240654475
a18a-angle,105.511155717
a19-k,94.76430878703
a19-angle,109.634999673
a20-k,131.9938932477
a20-angle,119.7557320761
