t1-k1,0.1744261251329
t2-k1,0.4526994798638
t2-k2,0.2805074108271
t2-k3,0.7781035896724
t3-k1,0.2580137010545
t4-k1,0.07857996077192
t5-k1,-0.2421781086593
t5-k2,0.5371127059667
t6-k1,0.0601540363322
t6-k2,-0.201711935993
t7-k1,0.615155752702
t7-k2,-1.563108528761
t8-k1,0.761135151167
t8-k2,-0.008903056515157
t9-k1,0.165672722325
t9-k2,0.477974929143
t10-k1,0.0675639842862
t10-k2,0.4269134632029
t11-k1,0.181596248318
t11-k2,0.8353661643415
t12-k1,0.1338552866344
t12-k2,0.6076851605113
t13-k1,-1.88787137875
t14-k1,0.3964083678082
t15-k1,-2.743657257903
t16-k1,-4.862376440027
t16-k2,4.730765913385
t17-k1,0.2250822967104
t18-k1,-0.5281796304648
t18a-k1,-0.2045307565273
t18b-k1,-0.1892404337724
t19-k1,0.9715386569945
t19-k2,0.1687249822694
t19-k3,-0.211528457775
t19a-k1,-0.05752542044084
t19a-k2,0.3423737582396
t19a-k3,0.2544090180879
t20-k1,0.2044566744769
t20-k2,0.4277120162966
t21-k1,-0.1440572789018
t21-k2,0.5144953439432
t22-k1,-0.498395631067
t22-k2,0.6058579882474
t23-k1,-0.2619611915901
t23-k2,0.4240025533401
t24-k1,-0.5302895186353
t24-k2,-0.2253780253737
t25-k1,-0.1453494924236
t25-k2,-0.2560253217911
t25-k3,-0.64909308948
t25-k4,-0.07836753893031
t25-k5,-0.1935690874803
t26-k1,0.220542911928
t26-k2,0.1160192727893
t26-k3,0.5843331616331
t26-k4,-0.17344121558
t26-k5,-0.1412685369364
t26-k6,-0.6832386070835
t27-k1,0.3485095009305
t28-k1,0.3982265388537
t28-k2,0.2725536875352
t29-k1,-0.04629958961043
t29-k2,0.05885681681501
t29-k3,-0.2410839403568
t30-k1,-0.4094047131311
t30-k2,0.7214198085497
t30-k3,-0.4213069561783
t31-k1,1.332160125079
t31-k2,-0.5618210174412
t31-k3,0.04667285534328
t31a-k1,2.008426493482
t31a-k2,-0.449414850459
t31a-k3,0.4401626878831
t32-k1,-0.3598717164162
t33-k1,-0.06931442799786
t33-k2,-0.3768700593197
t34-k1,0.1907431026467
t34-k2,-2.41294536782
t34-k3,2.511454915023
t35-k1,-0.0207351037973
t35-k2,1.54747342406
t36-k1,-0.08721062308218
t36-k2,0.1069395957132
t36-k3,2.377430478964
t37-k1,-0.3662265803879
t38-k1,0.4455025971373
t39-k1,2.11052427912
t39-k2,-0.3288298757456
t39-k3,1.118805795496
t40-k1,-0.7949945291082
t40-k2,1.487260500832
t40-k3,-0.06966349727925
t41-k1,-0.09156801226564
t41-k2,2.391181617588
t42-k1,-1.175816296241
t42a-k1,-0.3503882630303
t43-k1,1.211504279586
t44-k1,3.322522802789
t45-k1,5.23109424648
t46-k1,3.154324713915
t46-k2,-0.4171138742327
t47-k1,1.092110152893
t48-k1,1.092403561229
t48-k2,0.5339601789281
t48a-k1,-0.02403160784339
t48a-k2,-1.083518405649
t49-k1,4.305064155732
t50-k1,0.08498276335477
t50a-k1,0.1201865553177
t51-k1,0.2922011872736
t52-k1,0.620051987911
t52-k2,0.05084948322843
t53-k1,0.3837480137101
t53-k2,0.1608233951518
t54-k1,-0.5008601166032
t54-k2,4.215204847257
t55-k1,0.2524145332725
t55-k2,5.021523021461
t56-k1,1.350475479005
t57-k1,2.044733135482
t58-k1,0.0663301331375
t58-k2,0.314085147509
t59-k1,-1.510196095023
t60-k1,-0.1792225322045
t61-k1,0.9766147023328
t62-k1,0.4569308283243
t63-k1,-0.0003389157528666
t64-k1,0.307847953346
t64-k2,0.2614463467342
t65-k1,0.241787958232
t66-k1,-0.4973859118471
t66-k2,-0.6393977601714
t67-k1,-0.138700904258
t67-k2,-0.1865982755084
t67-k3,0.7762216606431
t67-k4,-0.1974966942364
t68-k1,1.973492734408
t68-k2,-0.7439942941179
t69-k1,0.646665654227
