,difference
36975451,2.7791920441873543
36975452,-1.4599060830660164
36975453,0.7817036630944614
36975454,0.9670618286854591
36975455,2.345266251926006
36975456,-3.3714495828140656
36991787,-0.3097894348403276
36991788,-0.3022158452395871
36991789,0.35961617532388424
36991790,-0.6403299560770392
36991791,-0.1373093434726993
36991792,0.4984662426767752
36991793,-2.1188194499875124
36991794,0.49804955871177903
36991795,0.359605752893561
36991796,-0.30979357922523576
36987706,1.5774048733874224e-12
36987707,-8.073658682405949e-05
36987708,-7.140449985953978e-06
36984387,1.8653582694732904
36984388,1.8654280126196312
36984389,0.0
36973916,-4.317541606724262e-05
36973917,1.8758328224066645e-12
36973918,-1.1668458166933746
36973919,-1.1666717074512434
37014846,1.6545393199784044
37014847,0.11531722088304974
37014848,-1.0451514958254648
37014849,1.654590716060266
37014850,2.387060054540516
37014851,-1.0449408694234386
37014852,-0.24132239048607929
37014853,-0.8744391126092523
36991461,-0.006136273732408881
36991462,0.0471859499310483
36991463,2.562384730587894
36991464,2.5485154103117225
36991465,3.160432559117595
36991466,0.046875639536509084
36991467,0.11587246742038815
36991468,0.029903099242744702
36991469,2.562123463411197
36991470,2.5625207728391075
36969580,3.268496584496461e-13
36969581,-2.7008994948118925e-05
37015999,-0.001487189088948071
37016000,1.4015455462867976e-12
36972482,-1.9007487746535405
36972483,-2.2418773222496045
36972484,-2.241817144491936
36972485,0.0
36972486,-2.2418784288353493
36972487,-3.8086610946841404e-05
36972488,-8.234940460916107e-05
36972489,-1.6696220804349757
36973802,2.0832577384575757
36973803,0.0
37016100,-0.000615051481872797
37016101,1.5063505998114124e-12
37016102,2.0149130986429213
36968620,0.852070369922405
36968621,0.0
37014214,-0.28935143077978154
37014215,-0.2893331455416046
37014216,0.8499453282523
37014217,0.027810429929267855
37008313,-1.4296970390641812
37008314,-2.2968759615274967
37008315,-1.4296967997144296
37008316,-1.6855774447321892e-05
37008317,1.4299672557172016e-13
37008318,-1.429998797860569
37008319,-1.4299955983034893
37010696,-6.4902997110039e-05
37010697,1.8847146066036657e-12
37010698,1.0375446959348942
37010699,1.0374195071466747
36982533,3.090860900556436e-13
36982534,-0.8503207612372989
36982535,-1.088235011114648
36982536,-1.0886179527990443
36982537,-0.40480261171468257
36982538,-8.082248566410044e-06
36982539,-0.00026058522053062916
36982540,-0.40482136459360163
36982541,-5.762790873831136e-06
36982542,-0.8503228259781856
36984973,1.0054179711005418e-12
36984974,-0.0002716241870075464
36984975,0.18791348360615245
37008083,-0.07393414375783891
37008084,0.6871616842254298
37008085,-0.34268536866322563
37008086,-0.48958453947977887
37008087,0.0
37008088,-0.07565051130806921
37008089,0.31637058648391303
37008090,0.3163699770510817
37008091,0.316375305847032
36996696,1.4832736887658484
36996697,1.4832663575086826
36996698,2.812825364306434
36996699,2.9663405911454674
36996700,-0.7836762176805223
36996701,0.38803849616834896
36996702,-1.0189835736065334
36996703,0.0
36974979,1.5631940186722204e-13
36974980,-1.545855775475502e-05
36991779,0.20038532228943495
36991780,0.7155706960896708
36991781,-0.8465985380493208
36991782,1.4578413023466368
36991783,0.0
36991784,0.592790237183678
36991785,1.5094012882918975
36991786,2.0044300141049973
36981550,-4.061868902763024
36981551,0.8107601204749528
36981552,-0.5873643180463546
36981553,-1.5001193244081321
36981554,3.1287121261592574
36981555,0.0
36981556,0.878353932725517
36981557,-4.447054670376815
36981558,-0.11201542892186467
37016149,-0.32216675870586187
37016150,-0.3197062792517471
37016151,2.7611690711637493e-11
36974389,0.31536324010277905
36974390,0.0
37014267,0.13439653549611563
37014268,0.0
37014269,-0.15186864829816926
37014270,3.5982692317039575
37014271,-2.4202387905347678e-05
37014272,2.4343604668000527
37014273,0.49686560031086735
37009599,0.930609099534994
37009600,0.9303310645844967
37009601,0.9306565648534892
37009602,0.9306783133865117
37009603,5.435651928564766e-13
37009604,0.9305413811452077
37009605,0.9306335561771633
37009606,-0.00017141236457973719
37009607,-0.00030841876225906617
37009608,-0.00029464007812762816
36999326,1.4647188955269144
36999327,-0.894852863624692
36996073,0.0046002647729253
36996074,3.339550858072471e-13
36996075,0.6631757997532617
36996076,0.00538909964985379
36996077,-0.00010620942339301109
36996078,0.6628965179994992
36996079,0.004281976900607276
36989744,1.0707664840475672
36989745,-0.7500734745990485
36989746,1.9382953950030188
36989747,0.43587387521104937
36989748,0.1462070618375506
36989749,0.43950164878122955
36989750,2.980888899817982
36989751,2.980745025730391
36989752,5.217742127154549
36989753,-0.13452424373380545
36983669,3.1326969640055893
36983670,0.03679943578688949
36983671,1.8855571355074545
36983672,-0.36631051742006093
36983673,2.5565755835691704
36983674,-1.09794346943643
36983675,0.9779039552119428
36983676,1.3428111836198298
37011180,0.49633323045759425
37011181,-0.8213412411902254
37011182,0.6057463775268843
37011183,-0.0861302181147039
37011184,0.4714089139675366
37011185,-0.28054866206923634
37011186,2.766752576514307
37011187,-0.31831113695000113
37011188,1.864664506372776
37011189,2.14852986741505
36978937,0.4671410027813607
36978938,2.0875080679954436
36978939,-0.2807240784021303
36978940,2.0839062633738195
36978941,-0.3508860811125487
36978942,4.6081073585772
36978943,-1.413666547873504
36978944,3.178077672906312
36978945,0.4670769657395226
36978946,0.02022778886404808
36981719,1.322406030791882
36981720,-0.738336078775319
36981721,6.683849756676921
36981722,0.7984392053478757
36981723,3.6456072695663693
36981724,-0.816418456797976
36981725,5.332410079902843
36981726,1.720434366119207
36981727,2.341089830648883
36981728,0.0
36975564,-1.9152705154847354
36975565,-2.0201691583663433
36975566,3.9956710679311414
36975567,2.280509056921744
36975568,1.5746280662286836
36975569,0.13817237726544818
36975570,-1.3740671369199617
36975571,-1.1081434326667363
37016184,-1.276902265381068
37016185,1.043785123693553
37016186,-1.2768932824226837
37016187,-1.7189471488810923
37018483,-1.3597692231880014
37018484,-1.3597311961201815
