,difference
36975451,2.864213637765232
36975452,-1.4599060830660164
36975453,0.7099738106877851
36975454,0.8979887140339002
36975455,2.5232356322417644
36975456,-3.323815080049158
36991787,-0.39810730516910553
36991788,-0.3734407874312815
36991789,0.32177553882190857
36991790,-0.6164131519050375
36991791,-0.2085342856624095
36991792,0.43264432355553595
36991793,-2.3098197931707016
36991794,0.4322276395886746
36991795,0.32176511639127625
36991796,-0.39811144955445954
36987706,6.270539643082884e-13
36987707,-8.073658661089667e-05
36987708,-7.140450179576874e-06
36984387,2.1667789914161517
36984388,2.1668487345545913
36984389,0.0
36973916,-4.3175411541085396e-05
36973917,0.0
36973918,-1.107606563443312
36973919,-1.107432454200989
37014846,1.0609644476333422
37014847,0.1469422085027574
37014848,-0.9621480105598366
37014849,1.0610158437178754
37014850,1.7751062893347083
37014851,-0.9619373841628196
37014852,-0.1583189052239078
37014853,-0.8744391126092523
36991461,-0.006136273732408881
36991462,0.030828669467339864
36991463,2.7032082901854864
36991464,2.689338969906416
36991465,3.2821862128852786
36991466,0.030518359071592727
36991467,0.09441967679626373
36991468,0.01354581877477301
36991469,2.7029470230004904
36991470,2.7033443324287703
36969580,0.0
36969581,-2.7008994589294844e-05
37015999,-0.001487189088948071
37016000,2.511768570911954e-12
36972482,-1.773887767061412
36972483,-2.378985227582372
36972484,-2.378925049824571
36972485,0.11383953838216049
36972486,-2.3789863341679904
36972487,0.1138014517709729
36972488,0.11375718897704956
36972489,-1.7830523776938207
36973802,1.9084969059344985
36973803,0.0
37016100,-0.0006150514818443753
37016101,0.0
37016102,1.836535745263319
36968620,0.8867629558290169
36968621,0.0
37014214,-0.28935143077978864
37014215,-0.2893331455415744
37014216,0.7294242865798548
37014217,0.02940828756092806
37008313,-1.3328230253542255
37008314,-2.1327460333581776
37008315,-1.3328227860041164
37008316,-1.6855774447321892e-05
37008317,1.021405182655144e-14
37008318,-1.3331152777380881
37008319,-1.3331120781783967
37010696,-6.490299656602971e-05
37010697,0.0
37010698,1.0611590960209991
37010699,1.0610339072273796
36982533,1.4210854715202004e-14
36982534,-0.7834358106573163
36982535,-0.9846254474101421
36982536,-0.9850083890922718
36982537,-0.4096279599171133
36982538,-8.082250133156776e-06
36982539,-0.0002605852204098369
36982540,-0.40964671280419296
36982541,-5.762788177321454e-06
36982542,-0.7834378753981319
36984973,6.181721801112872e-13
36984974,-0.0002716241870075464
36984975,0.3613033738949447
37008083,-0.07393414375837892
37008084,0.6307469355852078
37008085,-0.3488387778433548
37008086,-0.4957379486720441
37008087,8.526512829121202e-13
37008088,-0.07565051130841027
37008089,0.296252779512173
37008090,0.296252170086845
37008091,0.2962574988671207
36996696,1.4125462899644958
36996697,1.412538958709149
36996698,2.9304643314503096
36996699,2.945951816897889
36996700,-1.0913979891803365
36996701,0.2393699834221934
36996702,-1.3491360501939766
36996703,0.0
36974979,6.394884621840902e-14
36974980,-1.545855775475502e-05
36991779,0.18811633040219533
36991780,0.4196847191737163
36991781,-1.5120344258612022
36991782,1.1543757024586228
36991783,0.17569707608642204
36991784,0.38678809272730064
36991785,0.7574713794729462
36991786,1.4715919558999957
36981550,-3.5382531673007236
36981551,0.7870235163711641
36981552,-0.3442566467389554
36981553,-1.4436093631334757
36981554,2.8062486974797025
36981555,0.0
36981556,0.5094676626841164
36981557,-4.065407808902535
36981558,0.10933585886854758
37016149,-0.32216675870412814
37016150,-0.3197062793187797
37016151,2.7753799258789513e-11
36974389,0.32615366429668136
36974390,0.0
37014267,0.008234355457751974
37014268,3.1441516057384433e-13
37014269,-0.151868648303207
37014270,3.0084950580598946
37014271,-2.4202395202621574e-05
37014272,1.9321160827485375
37014273,0.37027620072459655
37009599,0.9535601901560646
37009600,0.9532821552136248
37009601,0.9536076554814912
37009602,0.9536294040155902
37009603,4.298783551348606e-13
37009604,0.9534924717913249
37009605,0.9535846468039786
37009606,-0.00017141236435591622
37009607,-0.00030841876230169873
37009608,-0.00029464007820934057
36999326,1.4759274197580652
36999327,-0.894852863624692
36996073,0.7762561315666012
36996074,0.0
36996075,1.3912944255040607
36996076,0.7770449664443113
36996077,-0.00010620942272510092
36996078,1.391015143750952
36996079,0.7759378436948516
36989744,1.0833344993359617
36989745,-0.7500734745990485
36989746,1.9111561943267095
36989747,0.7677870207866189
36989748,0.15737981773715326
36989749,0.7722149348919043
36989750,2.9668656968598643
36989751,2.966721822773165
36989752,5.095416148599705
36989753,0.19932550826273676
36983669,3.4857674790333704
36983670,0.13951290872657296
36983671,2.1810688699577554
36983672,-0.36631051742006093
36983673,2.547570354389592
36983674,-0.7212485280756766
36983675,1.0484572332506872
36983676,1.5608258381565179
37011180,0.4381494491059357
37011181,-0.8684130254121101
37011182,0.5439577603317503
37011183,-0.0861302181147039
37011184,0.4102194935192074
37011185,-0.273108863684115
37011186,2.5141085711364894
37011187,-0.3630826028195884
37011188,1.6003737627751207
37011189,1.9472812981368293
36978937,0.18071187392091304
36978938,1.5052052609064788
36978939,-0.647962307328811
36978940,1.3505319589400528
36978941,-0.3508860811125487
36978942,4.210391047905759
36978943,-1.4289941400657824
36978944,2.5741428568513527
36978945,0.18064783688141972
36978946,-0.03275187963981807
36981719,1.3237044415023718
36981720,-0.8370157572207972
36981721,6.511910735901296
36981722,0.7412096141832762
36981723,3.7419403547706622
36981724,-0.6721990728381115
36981725,5.586426912038007
36981726,1.9353973657771348
36981727,2.0676425939034573
36981728,0.3420306081752642
36975564,-1.9152705154847354
36975565,-4.905294328035211
36975566,2.7673968407428333
36975567,2.572068232708318
36975568,0.2550264279224166
36975569,-0.7423184771134856
36975570,-0.6387882636229278
36975571,-2.043620731085923
37016184,-1.2769022653778919
37016185,0.4428267024709598
37016186,-1.2768932824078902
37016187,-1.7189471488818526
37018483,-1.6348270240626182
37018484,-1.6347889969944216
37018485,0.5807854482638746
37018486,7.247535904753022e-13
37018487,-6.837071850895882e-07
37018488,-1.9597005264770928e-05
37006531,0.9926451819395368
37006532,0.9926265745825944
37006533,-0.0023237979039549828
37011426,-1.9205625958029557
37011427,7.354117315117037e-13
37011428,-0.2484180996786023
37011429,-1.9205168643139316
37011430,-0.0016017502051113297
37011431,-1.92122188056711
37011432,-0.0007327951607294381
36988935,3.4199359129590334
36988936,0.003515634201590956
36988937,1.325568757310549
36988938,-0.7240464992613624
36988939,3.102450884358092
36988940,-0.0458069604983109
36988941,1.9488040285651493
36988942,2.9263012497374348
36988943,-1.632167044444941
36974877,6.252776074688882e-13
36974878,-0.10132572817383334
37009403,1.11806928112855
37009404,0.14677261991862878
37009405,1.843479477860912
37009406,-2.2660130815256867
37009407,0.0
37009408,2.6396599992968444
37009409,0.15297124674336615
37009410,1.4526685292412118
36974459,0.8780495217088173
36974460,-0.6712951075915612
36974461,0.596603567321722
36974462,0.8832263583030908
36974463,0.8564521325855026
36974464,-0.8417543118121102
36974465,-0.7723386242524839
36974466,-0.6015943275905897
36974467,-0.9224169081333571
37016176,-0.17289243807498078
37016177,0.0
37011942,0.646794279100197
37011943,-0.9017382572188755
37011944,-0.3765541740487599
37011945,0.0
37014802,-0.42081951606087387
37014803,0.10354298335635548
36970327,1.7201782326164032
36970328,1.764290619316272
36970329,1.7201842682862907
36970330,1.7644900888783965
36970331,-0.9967180734383874
36970332,-0.9968000992665207
37014770,0.7524541723117366
37014771,1.4211932759185828
37014772,0.7527155656868505
37014773,-0.05206194758427429
37014774,-0.05204583879094571
37014775,0.30181838325463417
37014776,1.5172389015527088
36961641,1.7929353501247505
36961642,1.1151703448539507
