,tfd
36975451,0.037224154516872665
36975452,0.1568813847701655
36975453,0.05375133446566541
36975454,0.052641951166583316
36975455,0.2326936372649888
36975456,0.0965295106228542
36991787,0.005419908141008824
36991788,0.009914404015984707
36991789,0.008969043584109007
36991790,5.4881152479453175e-05
36991791,0.09218298667188567
36991792,0.007518822632932232
36991793,0.010342737807919992
36991794,0.007460489559035223
36991795,0.009014712271690668
36991796,0.0054934654024190776
36987706,0.06927618167208056
36987707,0.03325274581673518
36987708,0.033449038133501884
36984387,0.023766927294036014
36984388,0.023823684855467635
36984389,0.019515591396796178
36973916,0.026833307542731295
36973917,0.02680068069428966
36973918,0.02396265630500319
36973919,0.023886515458011393
37014846,0.05958911935319097
37014847,0.06075676255426938
37014848,0.07111877285389792
37014849,0.01922767466725776
37014850,0.006924829716420603
37014851,0.07186510701619003
37014852,0.09424551939296798
37014853,0.07727382448991166
36991461,0.027523857970058248
36991462,0.16140315760154608
36991463,0.14018845961876916
36991464,0.1550259705371855
36991465,0.09081845554886782
36991466,0.16120600095657933
36991467,0.06548265992849668
36991468,0.1421617714232734
36991469,0.14513182704882457
36991470,0.14347540933858718
36969580,0.04175801684660868
36969581,0.04176379951442676
37016997,0.00857855395773137
37015999,0.04079872856697669
37016000,0.04034429450142088
36972482,0.11484402183008882
36972483,0.09590991660089096
36972484,0.09590780876383773
36972485,0.11472984025681325
36972486,0.09595813049277847
36972487,0.11467254266396748
36972488,0.11459441337346488
36972489,0.1504272561285428
36973802,0.00301859742679768
36973803,0.0011281833013130243
37016100,0.028396407709205346
37016101,0.02351091470175796
37016102,0.02002091525579187
36974444,0.029353693405145702
36968620,0.0024623101445370686
36968621,0.0005077020941500081
37013461,0.055018953729869785
37013462,0.027694590337977568
37013463,0.05714896151689749
37013464,0.06626271133256047
37013465,0.389898777833383
37013466,0.27454298010719635
37013467,0.3821874301285114
37013468,0.282221223309176
37014214,0.15894290149020981
37014215,0.15877670129811683
37014216,0.1904192664187401
37014217,0.12064361853275195
37008313,0.06032691517310299
37008314,0.017897821133730146
37008315,0.060333243430725436
37008316,0.03705422295186619
37008317,0.037129852902196635
37008318,0.06033964423728302
37008319,0.06032104408899315
37010696,0.0005492551956797132
37010697,0.0005112295994010241
37010698,0.0014050697969924925
37010699,0.0056489227979924835
36982533,0.010961344218203066
36982534,0.24429317920435084
36982535,0.030984519896604543
36982536,0.04071915395622883
36982537,0.07203964530985518
36982538,0.007043555302791246
36982539,0.010932616026420601
36982540,0.07206352441578952
36982541,0.010977353854695185
36982542,0.2442948907002405
36984973,0.028548846476422942
36984974,0.02816124904899184
36984975,0.07667557203424719
37008083,0.1319324329972397
37008084,0.26241184312585
37008085,0.039846839701378256
37008086,0.01170957688201919
37008087,0.12080179947840641
37008088,0.1342755890612298
37008089,0.12204971833574943
37008090,0.12196808060120609
37008091,0.12198458569540267
36996696,0.1219372217843473
36996697,0.014126910391673412
36996698,0.0955558301455377
36996699,0.015357798707934687
36996700,0.042780606613915154
36996701,0.01657023116799993
36996702,0.02527949649422955
36996703,0.03346220770415371
36974979,0.008304670177550275
36974980,0.00871783328103058
36991779,0.06848998497314195
36991780,0.12457027699703394
36991781,0.108930286405464
36991782,0.03949242724514343
36991783,0.0319185558211785
36991784,0.24823571419250037
36991785,0.1482269168055041
36991786,0.1038971996579568
36981550,0.0262351588842991
36981551,0.013810457521668386
36981552,0.04652311855584715
36981553,0.037303187450356476
36981554,0.025940213863763974
36981555,0.04507260369609342
36981556,0.018151836247305233
36981557,0.048659061932692316
36981558,0.03127240217137438
37016149,0.03170050496625602
37016150,0.026244025804516347
37016151,0.04666540497156418
37013076,0.0041122211130392074
37013077,0.02339456977441634
37013078,0.00942054410553174
37013079,0.10011678505471464
37013080,0.004125271651177536
37013081,0.021536559587251022
37013082,0.008717004264812462
37013083,0.09841587724046953
37013084,0.004238567816348833
37008698,0.017389220035491364
37008699,0.007585825660563112
37008700,0.19639766410622114
37008701,0.16327445786784078
37008702,0.011309691140841448
37008703,0.16315625682015053
37008704,0.025114763355514245
37008705,0.016909119721702295
36974389,0.13970004764672597
36974390,0.015922969026406233
37014267,0.024354098423563352
37014268,0.061648853767921896
37014269,0.0005731589385746633
37014270,0.028461919947619735
37014271,0.06180239542160715
37014272,0.07826895671923374
37014273,0.12238395744074494
37009599,0.062061623666149666
37009600,0.06461989559870195
37009601,0.06413861142589128
37009602,0.06158644060996538
37009603,0.006912220225541085
37009604,0.06257730527695571
37009605,0.06233029877371212
37009606,0.007546905321772688
37009607,0.007184131383462237
37009608,0.007105860161137396
36999326,0.001967117638215949
36999327,0.0025834895794617377
36996073,0.0715205363746772
36996074,0.004505530625103903
36996075,0.061712911349093014
36996076,0.07233213872594373
36996077,0.001825775877307486
36996078,0.07449822814691971
36996079,0.07059840345904446
36989744,0.006275522703997916
36989745,0.03207403561499442
36989746,0.027493237751797253
36989747,0.03185006950448966
36989748,0.031108118368115834
36989749,0.005326995717138708
36989750,0.010293344508695929
36989751,0.008880008752811147
36989752,0.02929375368109809
36989753,0.03041848420300191
36983669,0.016654269607432763
36983670,0.0940930387611559
36983671,0.19643620744564427
36983672,0.10381576354163949
36983673,0.0077808218848395795
36983674,0.06205091692986705
36983675,0.11854141016982807
36983676,0.048344266815095696
37011180,0.012170043019773688
37011181,0.20969652207723036
37011182,0.007110325628584471
37011183,0.006400884507908665
37011184,0.01694952216728642
37011185,0.010882287880309571
37011186,0.0473934987544126
37011187,0.0869693188963613
37011188,0.022170837364393316
37011189,0.011379326541071556
36978937,0.042977523812947484
36978938,0.035237147635073
36978939,0.08275574802911713
36978940,0.11268392457742123
36978941,0.04881247265735434
