,tfd
36975451,0.7190198543562852
36975452,0.2011612390127522
36975453,0.1382814337214393
36975454,0.2116573518185029
36975455,0.3861296703490594
36975456,0.27259933475148407
36991787,0.06259054424749641
36991788,0.12830776975875482
36991789,0.005015763200038851
36991790,3.711789235264564e-05
36991791,0.07051913235418156
36991792,0.003309827512805218
36991793,0.019717517448575823
36991794,0.009139096629954959
36991795,0.00428238019404091
36991796,0.03725383327259304
36987706,0.026840830222059086
36987707,0.011876095752424208
36987708,0.012490374523273973
36984387,0.04714006598471588
36984388,0.04446403951221714
36984389,0.06130620222072239
36973916,0.029708367637753495
36973917,0.02941895453738094
36973918,0.06428078672608989
36973919,0.06713185992653461
37014846,0.28768506825076007
37014847,0.3305625040162659
37014848,0.200525077550843
37014849,0.18176326551120764
37014850,0.1660694461908072
37014851,0.1981239804130933
37014852,0.17365903890664602
37014853,0.15608577860977982
36991461,0.05105544374471424
36991462,0.4603809785974612
36991463,0.1906248902919443
36991464,0.2355994301672232
36991465,0.06618884392880342
36991466,0.46536332058822705
36991467,0.12412186776882699
36991468,0.4376038743730268
36991469,0.2284330931454774
36991470,0.23603985615051504
36969580,0.08165166286514097
36969581,0.08540575631762294
37016997,0.012857604447764372
37015999,0.07596939967964884
37016000,0.07504472301327622
36972482,0.03097428112359422
36972483,0.06554042623046644
36972484,0.06475775342772244
36972485,5.318215418156554e-05
36972486,0.06121633356977071
36972487,7.78256986002021e-05
36972488,0.00014596147011333377
36972489,0.00034286045878035643
36973802,0.009565995049785694
36973803,0.008548456803820957
37016100,0.07482559297498818
37016101,0.3295550447350037
37016102,0.1100399707682284
36974444,0.013028195904846088
36968620,0.0014280157010851285
36968621,0.0018798872629105811
37013461,0.07886563299498457
37013462,0.16999784426322928
37013463,0.05606841393359025
37013464,0.13082120053240612
37013465,0.6666386796225647
37013466,0.4146897403710966
37013467,0.5298080779319229
37013468,0.5204200436761283
37014214,0.18752371401656298
37014215,0.18761014650778646
37014216,0.17427658519728406
37014217,0.03783022814699093
37008313,0.08269680650433868
37008314,0.47394225368444554
37008315,0.08390601637552864
37008316,0.11671963918976536
37008317,0.11858014759286303
37008318,0.08440654085027445
37008319,0.08328727806075793
37010696,0.0009295052362591077
37010697,0.0008400402457817147
37010698,0.001351293135921881
37010699,0.005698096830678276
36982533,0.2852217679419537
36982534,0.32050449872282133
36982535,0.09116592989525418
36982536,0.09309678815636864
36982537,0.3202536004949401
36982538,0.18995529677520476
36982539,0.24152112858053454
36982540,0.2828020795620899
36982541,0.17900147100068356
36982542,0.3163026812454961
36984973,0.49053282972616813
36984974,0.4900061844444743
36984975,0.00011280289675211252
37008083,0.46930973338612103
37008084,0.5241258126532533
37008085,0.40216405912849196
37008086,0.4095383078997388
37008087,0.4735876200494571
37008088,0.4652228269297068
37008089,0.40520372113904085
37008090,0.4004028458802447
37008091,0.40030701048979567
36996696,0.15105508042121868
36996697,0.0573456981096721
36996698,0.42400370760887296
36996699,0.06408362261075931
36996700,0.09459646241062214
36996701,0.1363479560159329
36996702,0.12464320931183658
36996703,0.1224057319832656
36974979,0.008813806831940817
36974980,0.00792226597965484
36991779,0.09662341038225483
36991780,0.0858853518088282
36991781,0.10969466055954596
36991782,0.11252992814803955
36991783,0.09313196866155958
36991784,0.13243533321599762
36991785,0.11262327957864
36991786,0.09081444976611273
36981550,0.0932175900681732
36981551,0.0826631461168628
36981552,0.05344387315267513
36981553,0.10729194157230089
36981554,0.12553716758309563
36981555,0.30989786330548513
36981556,0.32183163329622133
36981557,0.13336087731504084
36981558,0.11617316096520307
37016149,0.258687045512963
37016150,0.2687032333050428
37016151,0.29827968944840455
37013076,0.02489576113417919
37013077,0.038618642237567315
37013078,0.10805151913621375
37013079,0.35176570928256184
37013080,0.024730774956048196
37013081,0.058232334261173226
37013082,0.0866428179191858
37013083,0.3494898775317465
37013084,0.02694010132976059
37008698,0.10783084551211736
37008699,0.01749082620178963
37008700,0.234910377821535
37008701,0.297816236783687
37008702,0.050000977199774276
37008703,0.29846110966480455
37008704,0.04586675329711762
37008705,0.10730245721462897
36974389,0.16207737909601244
36974390,0.08227127088563091
37014267,0.5235437097225714
37014268,0.05786211549741673
37014269,0.0003985072844771468
37014270,0.2780718970243322
37014271,0.05519702367577154
37014272,0.29260406571008973
37014273,0.0863318147488726
37009599,0.05529783021381382
37009600,0.06092564056395846
37009601,0.05609281882874398
37009602,0.0527861703609596
37009603,0.15307219674399394
37009604,0.0555045978896092
37009605,0.06544442963285871
37009606,0.15721402256889894
37009607,0.1554793689735907
37009608,0.15786939226972893
36999326,0.002352177323109048
36999327,0.002336276322422254
36996073,0.026651897483228684
36996074,0.1129703205292506
36996075,0.01547197106629416
36996076,0.025118018613356514
36996077,0.09406849870467068
36996078,0.017381985156653484
36996079,0.026474603089035924
36989744,0.16545701376247401
36989745,0.04692778889517312
36989746,0.08703994960563267
36989747,0.05393340939396387
36989748,0.030192648376641616
36989749,0.0954504404858795
36989750,0.056339770877069165
36989751,0.07126748392439713
36989752,0.04556258901541229
36989753,0.05766781653671672
36983669,0.029835094189018967
36983670,0.013496068792614672
36983671,0.1922465814167772
36983672,0.013073071100257126
36983673,0.027638307771498824
36983674,0.09135774483412544
36983675,0.05288357932215981
36983676,0.04118538694115011
37011180,0.03792616210644819
37011181,8.397512007423584e-05
37011182,0.06877972078485838
37011183,0.11753423339212504
37011184,0.08502616236524227
37011185,0.022624165652579308
37011186,0.05842424963376267
37011187,0.046504978847026826
37011188,0.18353508391142462
37011189,0.022912284486752598
36978937,0.14849464298369056
36978938,0.08628212276944111
36978939,0.35904745596171356
36978940,0.012099067079831731
36978941,0.09497534189612074
36978942,0.09306707038771599
36978943,0.06938865857797381
36978944,0.1914762873365923
36978945,0.1596571868638729
36978946,0.08454321461790247
36981719,0.39862151907738996
36981720,0.27707493882189904
36981721,0.21348004127530676
36981722,0.34967883148950657
36981723,0.14008918121572628
36981724,0.3905054260250778
36981725,0.15398843354974737
36981726,0.1934337425457301
36981727,0.3023692642589068
36981728,0.19172895753959224
36975564,0.0672994224918143
36975565,0.10147908323109626
36975566,0.016714923010470537
36975567,0.03173480337166435
36975568,0.10523761903693218
36975569,0.07193634149337616
36975570,0.06738231986761949
36975571,0.06789476059820973
37016184,0.17247944010734476
37016185,0.13223928325407294
37016186,0.17328138831215545
37016187,0.19337300320219142
37018483,0.0405964613594714
37018484,0.03994564285269336
37018485,0.047993279712186136
37018486,0.08635311732302847
37018487,0.0847724367065917
37018488,0.0829830610997475
37006531,0.008858912925122317
37006532,0.008901306079080077
37006533,0.006994103332053844
37011426,0.01976639110512023
37011427,0.02836095716945256
37011428,0.07113900383361185
37011429,0.031017389355405642
37011430,0.02501568319921843
37011431,0.048489918363584884
37011432,0.02802830440066229
36988935,3.627502151343826e-05
36988936,0.29265042311327194
36988937,0.10294715328393333
36988938,0.08454548545488616
36988939,0.2883877034721267
36988940,1.262525049841181e-05
36988941,2.29343258381194e-05
36988942,0.07383392459773092
36988943,0.000139595915377119
37016398,0.013966822377739364
37016399,0.010941011303627473
37016400,0.030414393577493315
37016401,0.014251786664492548
37016402,0.01658629066954526
37016403,0.0183668218207447
37016404,0.11965050434905408
36974877,0.9212842525903446
36974878,0.88936034973165
37012819,0.031023064587953647
37012820,0.07831786815280624
37012821,0.040860881144711966
37012822,0.07346228442969388
37012823,0.36872098922265556
37012824,0.07040795652299445
37012825,0.09132038912220207
37012826,0.0503785493161922
37012827,0.045866667180633716
37009403,0.19853858062832877
37009404,0.05939210914072699
37009405,0.18961795907351361
37009406,0.17579691087961954
37009407,0.05977512625919527
37009408,0.09776310458621178
37009409,0.2852435526850966
37009410,0.20587521845052675
36974459,0.039992429343456426
36974460,0.04337628988717154
36974461,0.03485596305294608
36974462,0.10197383197872761
36974463,0.10926874525451861
36974464,0.029491461025169086
36974465,0.050664557097407414
36974466,0.08135563557759591
36974467,0.026908848363133807
37016176,0.0014007425439261534
37016177,1.18110482753878e-05
37011942,0.05335341035359358
37011943,0.12545456364467356
37011944,0.04227529098449968
37011945,0.03545677543996444
37014802,0.006675636672023724
37014803,8.005912469746256e-05
36970327,0.004767964193833894
36970328,0.025849577239131512
36970329,0.0028645589967525127
36970330,0.024312333708864476
36970331,0.00395369061396179
36970332,0.00781194312432984
37014770,0.03539180640232819
37014771,0.017272203844903838
37014772,0.02955974733480622
37014773,0.004141586938461209
37014774,0.004483265563685658
37014775,0.000216198914888109
37014776,0.02839429916940068
36961641,0.09211907044500653
36961642,0.8335772529963701
36961643,0.36447513121425196
36961644,0.009672691507944248
36961645,0.26109748392939464
36961646,0.033383514304968
36961647,0.04249686905935883
36961648,0.07821783445243968
37008730,4.6997401902632665e-05
37012653,0.12083041734807608
37012654,0.2588407199421737
37012655,4.322106852568937e-05
37012656,0.31010521261279483
37012657,0.08281629602660716
37012658,0.4186889328004045
37012659,0.04936060042201311
37012660,0.05785287503527134
37012661,0.09957751145252675
37012662,0.22872075003380696
37007501,0.10454854897680517
37007502,0.22565091919046543
37007503,0.12311439911948702
37007504,0.08784346437305825
37007505,0.6425207832969799
37007506,0.12857935667694492
37007507,0.224472115519995
37007508,0.13842007096962985
37007509,0.24821337564456558
37007510,0.09755865296393185
36996187,0.01957043503723767
36996188,0.06591442759911849
36996189,0.14498664332863012
36996190,0.1408962217331565
36996191,0.05990477485580626
36996192,0.07999594975677722
36996193,0.03914513197099215
36996194,0.060148018739019336
36996195,0.22669531374808716
36994603,0.07173877139736327
36994604,0.07186984844691259
36994605,0.1675033947751589
36994606,0.07047455690005415
36994607,0.15447279455091542
36994608,0.06364186898442775
36994609,0.08492646585807202
36994610,0.06816888634551159
36994611,0.1209759304071707
36994612,0.07049423840807587
36959575,0.26819817399144125
36959576,0.2885379169434443
36959577,0.11759013930005152
36959578,0.263810987085726
36959579,0.25964150309909706
36959580,0.07196102565711104
36959581,0.10491800466580316
36959582,0.2587484486278888
36959583,0.1474971576852052
36959584,0.13245728167077755
37012875,0.05080549514607304
37012876,0.25130395041918113
37012877,0.10401992657409756
37012878,0.2683452831686214
37012879,0.2786269617533694
37012880,0.1862430491728241
37012881,0.12065573907027553
37012882,0.12100169106721692
37012883,0.3575099289862568
36970028,0.058949526349675894
36970029,0.07940844457596932
36970030,0.030843890870914756
36970031,0.036229798296922154
36970032,0.03792565517766661
36970033,0.22046245643026469
36970034,0.05304048915584545
36970035,0.013500322106418857
36970036,0.04261021143110416
36970037,0.0712866158941603
36995632,0.07627981972324682
36995633,0.05496147477801743
36995634,0.06560363835467109
36995635,0.013194329954995466
36995636,0.04400783967820311
36995637,0.03238279602099942
36995638,0.019322520088380455
36995639,0.18258432068866992
36995640,0.03343159909269096
36970802,0.346943851983792
36970803,0.09744411830528939
36970804,0.21244675592435963
36970805,0.3575070098962211
36970806,0.3669441906251092
36970807,0.33789570032613164
36970808,0.38158866387535606
36970809,0.20955822324829412
36973609,0.01607080528075891
36973610,0.035180621709267786
36973611,0.029681760934513187
36973612,0.19978273489089296
36973613,0.11498296482109925
36973614,0.057998670860621895
36973615,0.07639700897034027
36973616,0.21649364624846149
36973617,0.15601524707625783
36973618,0.10859547573897928
37016967,0.0023991950447495463
37016968,0.0024391096166581617
37016969,0.0010840374918255449
37017054,0.05564049524384085
37017055,0.12040791829582544
37016490,0.04666407338119075
37016491,0.056390751059486065
37016492,0.04664842564445141
37012780,0.0067505705459038915
37012781,0.026315022119135258
37012782,0.022870585164364375
37012783,0.01924630939926151
37012784,0.11680557576540444
37012785,0.1546837628455665
37007170,0.09977668615748422
37007171,0.4348212710621378
37007172,0.6389406280381953
37007173,0.07382731134864913
37007174,0.15970158098128728
37007175,0.461407221777204
37007176,0.30963274941139046
37007177,0.30844415702792777
37016993,0.0035106218316419083
37016854,0.008669356014307746
37016855,0.007012266013565752
37016856,0.012797056764894664
37016857,0.009903080111448455
37016858,0.003964607983903328
37016859,0.005147134953380383
36998165,0.03071972239205043
36998166,0.012752222441395674
36998167,0.12265612661698766
36998168,0.050707252705053434
36998169,0.13789194811753125
36998170,0.2069128200223963
36990423,0.03176193268476458
36990424,0.006244802205544428
36990425,0.015912815958643578
36990426,0.025464736919426856
36990427,0.03124238067097291
36990428,0.0004500764033133097
36990429,0.02749949047822589
36990430,0.025660530613279275
36990431,0.019936666932084512
36990432,0.0021420078473312148
36980769,0.19501011991190492
36980770,0.06799823058665942
36980771,0.11707170100713539
36980772,0.13318041607997788
36980773,0.08811399949333719
36980774,0.05859650497247429
36980775,0.14058722964374334
36980776,0.32594509958475376
37008950,0.2104049543327752
37008951,0.20431885748410564
37008952,0.13118213360198988
37008953,0.1676995237802298
37008954,0.1275002909640423
37008955,0.19860902366881203
37008956,0.1617167047705058
37008957,0.19992686921647215
37008958,0.19874159716672973
36969634,0.025112519473223557
36969635,0.030197524486503535
36969636,0.027117412708886388
36969637,0.029108892387126512
36969638,0.035430817116089315
36969639,0.03641021756860758
36969640,0.04046043439993241
36969641,0.031122300808406986
36969642,0.02559291124169759
37012452,0.19606411445175417
37012453,0.08236097392465065
37012454,7.515726063003714e-05
37012455,0.08991157469828351
37012456,0.146804857117819
37012457,0.09156770775795492
37007875,0.06498098880983368
37007876,0.08708604209207606
37007877,0.04957837675297982
37007878,0.059589135590620665
37007879,0.06946325530712529
37007880,0.11847041096750542
37007881,0.09599579447563407
36974411,0.39815687724718946
36974412,0.3941111319824634
36974413,0.4112520643242274
36974414,0.3543598430931937
36974415,0.3057685932162156
36974416,0.3948074368976225
36974417,0.4161568555810582
36974418,0.4338759481540366
37015790,0.173848255257781
37015791,0.042931168057680845
37015792,0.1369912497880637
37015793,0.3013901463147329
37015794,0.14366999368282496
37015795,0.3171225652424912
37015796,0.1436655972025066
36985191,0.07163511853266209
36985192,0.07089386848213848
36985193,0.32042371270233216
36985194,0.11005745358676088
36985195,0.051142698733332825
36985196,0.17315138678740527
36985197,0.046996377566423914
36985198,0.15510727064665067
36985199,9.908866482957578e-06
37010838,0.13140725310287452
37010839,0.11287502993753606
37010840,0.22966772175592912
37010841,0.15319946502538867
37010842,0.06304369811057527
37010843,9.051801664967791e-05
36972527,0.05537017108242793
36972528,0.2054202258863223
36972529,0.14588032593003158
36972530,0.037231466132628975
36972531,0.08858021312797919
36972532,0.06886722904662682
36972533,0.029817057868707867
36972534,0.042490462984994544
36972535,0.10021136402138567
36970494,0.47164122980549117
36970495,0.6912790631051027
36970496,0.267342502850436
36970497,0.0827358676001725
36970498,0.14520421124943822
36970499,0.2682036457745603
36970500,0.19879462039949927
36970501,0.4777753569546013
36970502,0.2139006563240134
36970503,0.26476404630610606
37014434,0.03757644793204679
37014435,0.00678892582583959
37014436,0.01636895874693755
37014437,0.014459447787854606
37014438,0.009162729088938568
36973716,0.006130126843424398
36973717,0.005327889829597965
36973718,0.01680704406770687
36973719,0.016216496346726717
36973720,0.005607332517906991
37014035,0.07246475563597128
37014036,0.23966458733408122
37014037,0.3714770489895992
37014038,0.29638725135034233
37014039,0.4325721820869342
37014040,0.2865054867547491
37014041,0.20780946163947053
37014042,0.45706846176613
37014043,0.43114148444593214
37009944,0.8424015586833123
37009945,0.6993248186680842
37009946,0.9816521269088948
37009947,0.8434092704594305
37009948,0.6641565284801922
37009949,0.7320762682153605
37009895,0.38575214387287193
37009896,0.35878872391906597
37009897,0.3523775882417822
37009898,0.3406308116834365
37009899,0.4928467932652378
37009900,0.47976248449112374
37009901,0.2732449030957119
37009902,0.4694214158963238
36992614,0.10387054284143338
36992615,0.11126768859936119
36992616,0.07968005505460425
36992617,0.2525327398597422
36992618,0.686664462546524
36992619,0.14570337835572655
36992620,0.625533402050496
36992621,0.4871149098889449
36992622,0.5686335154897161
36992623,0.5012665461596123
36992174,0.19578845829942237
36992175,0.21006064974456698
36992176,0.15223144964435248
36992177,0.11192913562556779
36992178,0.19179907650762176
36992179,0.2188790156390482
36992180,0.142381561937753
37017013,0.005599095278990956
36998857,0.20235179867394124
36998858,0.23256020146296016
36998859,0.18763460516408054
36998860,0.25101219706861344
36998861,0.07775601800494528
36998862,0.07665936292234551
36998863,0.044662396189161846
36998864,0.03834083936724902
36998865,0.08411283689473092
37017001,0.14678357028008948
36965446,0.03619921345026832
36965447,6.926017588840966e-05
36965448,0.03073335495257134
36965449,3.8416556730662784e-05
36965450,0.08030983778236045
36965451,6.951373571051269e-05
36965452,0.08763873739999638
36965453,6.241567312537181e-05
37024381,0.03191756588896177
37024382,0.11375988573967193
37024383,0.23537626058908662
37024384,0.04213080977787211
36974425,0.37046928002639035
36974426,0.068772261671442
36974427,0.1461268007973882
36974428,0.39007565437701236
36974429,0.3606587698876604
36974430,0.2932592933824967
36974431,0.226926852399623
37017160,0.04348675854090864
37017161,0.05920129392056779
37017162,0.016765909073514596
37017163,0.043794008613264226
37017164,0.024459018527992565
37007057,0.043558715408511056
37007058,0.06827656162554094
37007059,0.029785903906516517
37007060,0.057151934316897746
37007061,0.019838903059259703
37007062,0.043300214538072285
37008442,0.12633268839077696
37008443,0.2324109782398416
37008444,0.08045461149021874
37008445,0.07649584099793515
37008446,0.1110439467176966
37008447,0.0858911638240033
37008448,0.3001611276646354
37008449,0.25813201352278836
37008450,0.09667420237062077
36974374,0.34708211337398887
36974375,0.32137252841209013
36974376,0.2970406360010713
36974377,0.3070653154103188
36974378,0.3079506800876235
36974379,0.11363802207254861
36974380,0.10746394358534228
36974381,0.08641708469824838
36964806,0.5756683598463801
36964807,0.1845634555611209
36964808,0.5908843643427292
36964809,0.5660229080075999
36964810,0.5787044372697018
36964811,0.5936736366184683
36964812,0.18392150891769993
36964813,0.5751216705134434
36964814,0.18202734018776742
36961761,0.007542573932821899
36961762,0.17720534897690868
36961763,0.010920287690474305
36961764,0.02240606444950771
36961765,0.012470034944451416
36961766,0.03455068792440123
36961767,0.010270250803843368
36971640,0.21368989383185769
36971641,0.08708710921058746
36971642,0.04594743126562624
36971643,0.09433187270254789
36971644,0.20449077907642352
36971645,0.19038185528858392
36971646,0.06142468023731481
36971647,0.05332786779321488
36971648,0.11652732797464325
36971156,0.07354568290005305
36971157,0.17172540653493745
36971158,0.07445636554519051
36971159,0.36225848076410816
36971160,0.30181321506558884
36971161,0.08599760445366457
36971162,0.1513039307831651
36971163,0.26845399318648466
36971164,0.1306263663323957
36971521,0.06373630347166032
36971522,0.021437030720647562
36971523,0.08352347462691885
36971524,0.41452760209687545
36971525,0.022993464448881392
36971526,0.2599582753128431
36971527,0.43090410674855634
36971528,0.6159438621205247
36971529,0.04911359583620644
36971530,0.14307167368172033
37014237,0.11454992677217196
37014238,0.19617948943342683
37014239,0.5524963629045087
37014240,0.055551709626174284
37014241,0.5811101382069526
37014242,0.6700910834548679
37014243,0.16695453033211205
37014244,0.33066483050070933
37014245,0.4103881150053358
37014246,0.11543306443834395
36969348,0.48342410180815837
36969349,0.5427969967258789
36969350,0.3516889442295132
36969351,0.4388976081565443
36969352,0.2779764297524078
36969353,0.2839755191558161
36969354,0.525146918022633
37024214,0.022144936205498077
37024215,0.021847749538206084
37024216,0.3187780775970618
37024217,0.021524024830913747
37024218,0.30934095623407615
37024219,0.016810195004657125
37024220,0.302208166206035
36969191,0.05421974357621472
36969192,0.06465060337654775
36969193,0.03529731023233017
36969194,0.03235016692233593
36969195,0.054031957540931354
36974995,0.010451713265160943
37016471,0.015089786279143655
37016472,0.03718884791417351
37016473,0.035148560240520536
37016474,0.011767849480610269
37016475,0.020154580473408047
37016476,0.012417623531982691
37016477,0.026422938378183543
37009450,0.07410160796806649
37009451,0.05079901074217397
37009452,0.09796029320523045
37009453,0.10005495722201453
37009454,0.0548890045394056
37009455,0.09691261146702354
37009456,0.10436674873426778
37009457,0.10390213161312986
37009458,0.061515007026957884
36970729,0.018731750990765423
36970730,0.0397684736631671
36970731,0.021384556874118638
36970732,0.020046743735543455
36970733,0.051375143446983844
36970734,0.07838960441018496
36970735,0.02961151988886255
36970736,0.13048758637179575
36975000,0.03687807784496472
37016289,0.01772254534389248
37016290,0.05942768060301907
37016291,0.023668825035832407
37016292,0.04242016068603285
37016293,0.031417303497776064
37016294,0.026590335091004735
37016295,0.04413589257042637
37016296,0.03889372274810907
37016297,0.049224418324432195
37016298,0.02816331738954629
37016340,0.028753458426127827
37016341,0.0413572309057363
37016342,0.04861067521670662
37016343,0.060767177238909315
37016344,0.08382387929830684
37016345,0.039148955175538735
37016346,0.0394328386652709
37016347,0.057258193536442084
37016348,0.04774755743909285
37016349,0.11724894487358929
36955947,0.04613413302752327
36955948,0.015590081427204742
36955949,0.04653615081709379
36955950,0.03232191969145775
36955951,0.008239823134001864
36955952,0.03511286991982032
36955953,0.16151683264019887
36955954,0.024724773478532604
36973823,0.0002040177403646677
36973824,0.16640245161049116
36973825,0.17165904070367868
36973826,0.4957003862912914
36973827,0.00017063544894970977
36973828,0.00010842775369393246
37016615,0.004571916978783108
37016616,0.03006733412177524
37016617,0.0127427080673836
37016618,0.00638474397741382
37016619,0.007520717586484178
37016620,0.015900469342070123
37016621,0.00835072701289512
37016622,0.007394556947759976
37016812,0.011780896248383342
37016813,0.009960319930123305
37016814,0.007919852962669711
37016815,0.010657713263470254
37016816,0.04377681751621958
37016817,0.010790804221779356
37016818,0.009281169330279669
37016819,0.010926763831799961
36997942,0.0013531868131389337
36997943,0.0001835713140930734
36997944,0.01012543893878313
36997945,0.004171725996468015
36998718,0.24341549084241282
36998719,0.0001140373705174805
36984774,0.014465586225865891
36984775,0.009961149288604634
36984776,0.06343294439041884
36984777,0.028425733729267277
43432921,0.024653842080390804
43432922,0.15951829856409525
43432923,0.14682759992324612
43432924,0.2124858630863135
36998629,0.4546963026463651
36998630,0.0011620435134661975
37010169,0.6516116688448867
37010170,0.16050218106511827
37010171,0.6535150700706497
37010172,0.176534191711297
37010173,0.16171804063692694
37010174,0.1622452365765813
37010175,0.18180553422027856
37010176,0.1621124422817725
37010177,0.652071155473168
37010178,0.6558405820985633
36998856,0.03071163101317439
36985289,0.006854346885031345
36985290,0.002708220595112811
36985291,0.0015900245036079219
36985292,0.07880269913614187
36985293,0.23995703307896224
36985294,0.005001842230055568
36985295,0.2449341699748579
36985296,0.0017880994597242973
36985297,0.0067202610652354325
36994587,0.0011151744615770518
