,tfd
36975451,0.05474446942157262
36975452,0.1343999236265166
36975453,0.028501981612428742
36975454,0.030885554609686207
36975455,0.26640444194890306
36975456,0.07120359286097708
36991787,0.004245645442773957
36991788,0.09812951437922957
36991789,0.004896770471183968
36991790,5.4742181348057765e-05
36991791,0.0462117134939233
36991792,0.021390969804146693
36991793,0.005740952999532821
36991794,0.021456463244353657
36991795,0.004942536408543255
36991796,0.004319154902055268
36987706,0.12476667459034772
36987707,0.03989586305346817
36987708,0.04009214091380886
36984387,0.02708159414589163
36984388,0.027112506259030132
36984389,0.026620028209593492
36973916,0.028972417712664428
36973917,0.028939695693587304
36973918,0.024596593289941494
36973919,0.024520288812885677
37014846,0.10802663722503784
37014847,0.22251741755992985
37014848,0.3453806347580914
37014849,0.014608435833581757
37014850,0.012273793906927425
37014851,0.3479128373353652
37014852,0.04094368608909838
37014853,0.13037964332707955
36991461,0.046763843463156374
36991462,0.09126912874440991
36991463,0.22157541375508727
36991464,0.23007523780099604
36991465,0.08425284444530291
36991466,0.09101681844397812
36991467,0.10799094774845867
36991468,0.11371504542973204
36991469,0.22067030957727335
36991470,0.22706207208769075
36969580,0.016504017318065774
36969581,0.016509640708807373
37016997,0.02800343462484474
37015999,0.041075249915431045
37016000,0.04152416217368876
36972482,0.1087671710015513
36972483,0.02854804214076425
36972484,0.02861750652587685
36972485,0.11078359477740467
36972486,0.02863288136905113
36972487,0.11072630363165535
36972488,0.11064812252784301
36972489,0.09578877040158087
36973802,0.0006591409062156503
36973803,0.00044461656945637686
37016100,0.025146436690411465
37016101,0.026599560746980246
37016102,0.03024998909220556
36974444,0.00373075220857123
36968620,0.0036131047385719326
36968621,0.001777343094996163
37014214,0.1374411757975883
37014215,0.13727517262507588
37014216,0.18756577244863532
37014217,0.054421207701155515
37008313,0.06995062691378046
37008314,0.07395816832957774
37008315,0.06995663993664891
37008316,0.041575524833477026
37008317,0.04165113420749658
37008318,0.06996482031143585
37008319,0.06996372014870515
37010696,0.0005493061972114449
37010697,0.0005112478625252383
37010698,0.0014044270864438995
37010699,0.005648104095389695
36982533,0.0027277153645484087
36982534,0.1424279550497666
36982535,0.019040814052275895
36982536,0.030373376217303447
36982537,0.028656198827589338
36982538,0.004842418036347057
36982539,0.0026719408334938306
36982540,0.06345579781730804
36982541,0.002705771479751273
36982542,0.14242970316800965
36984973,0.03305745400743865
36984974,0.032669839308055296
36984975,0.0770218011247995
37008083,0.05426012732525943
37008084,0.17552626867784016
37008085,0.055745801622692555
37008086,0.08352573892443452
37008087,0.043129459279683105
37008088,0.05660384036945721
37008089,0.0183870701532619
37008090,0.01832165022812717
37008091,0.01831616473271034
36996696,0.027936305539358174
36996697,0.020170534204943177
36996698,0.06680703306470358
36996699,0.020468980721324817
36996700,0.013566187696783569
36996701,0.019730180861783044
36996702,0.013820087295253872
36996703,0.024754964195779387
36974979,0.006534033972786977
36974980,0.006945052385003751
36991779,0.02429435030471854
36991780,0.08192589785485707
36991781,0.06929409590269921
36991782,0.03180062644027226
36991783,0.031080251298755513
36991784,0.09935625937408209
36991785,0.08658349620132515
36991786,0.04583132431000723
36981550,0.008589494791913939
36981551,0.05505785846591635
36981552,0.03637280620058074
36981553,0.014860153533520437
36981554,0.04121991719959336
36981555,0.03802683012399604
36981556,0.0335243905347269
36981557,0.03661539482563739
